,tfidf
국수,0.6599868518133323
대림,0.5297553325591965
꼬치,0.29055285588278834
맛집,0.18255975900599977
부천,0.13685346091112577
술집,0.12599194635625335
숯불,0.10926203734033428
을지로,0.09942221617228156
지도,0.09942221617228156
맥주,0.09685095196092945
메뉴,0.07542375019966188
보기,0.06856704563605626
감성,0.06599578142470414
주문,0.05999616493154922
구이,0.05313946036794359
느낌,0.05228237229749289
추가,0.04885402001569008
분위기,0.046282755804337966
데이트,0.04285440352253515
성수,0.04114022738163375
복사,0.04114022738163375
거리,0.04028313931118305
추천,0.03942605124073234
호점,0.038627992999108074
동시,0.03856896317028164
한잔,0.03856896317028164
전체,0.03856896317028164
기능,0.03771187509983094
위치,0.036854787029380234
이웃,0.036854787029380234
공유,0.035997698958929535
신고,0.035997698958929535
본문,0.035997698958929535
컨트롤러,0.03428352281802813
범례,0.03428352281802813
도국,0.03428352281802813
부동산,0.03428352281802813
데이터,0.03428352281802813
구시,0.03428352281802813
국물,0.03342643474757742
레트로,0.03342643474757742
저녁,0.03256934667712672
정말,0.03256934667712672
방문,0.030855170536225312
가게,0.02999808246577461
고기,0.02999808246577461
대창,0.0297987374564548
도지,0.029140994395323905
테이블,0.028283906324873202
서울특별시,0.0274268182544225
점심,0.0274268182544225
기본,0.026569730183971796
사진,0.025712642113521093
생기,0.02485555404307039
요즘,0.02485555404307039
소스,0.023998465972619686
메뉴판,0.023998465972619686
상가,0.023998465972619686
시작,0.023141377902168983
오늘,0.02228428983171828
웨이,0.021427201761267577
하이,0.020570113690816873
안주,0.020570113690816873
내부,0.020570113690816873
가격,0.020570113690816873
리뷰,0.01971302562036617
인테리어,0.01971302562036617
삼겹,0.017998849479464767
아주,0.017141761409014064
음식,0.017141761409014064
식당,0.017141761409014064
포차,0.01655485414247489
번길,0.01655485414247489
역시,0.01628467333856336
영업,0.01628467333856336
살짝,0.01628467333856336
알다,0.01628467333856336
김치,0.015451197199643232
비주,0.015427585268112656
자리,0.015427585268112656
매콤,0.015427585268112656
먼저,0.015427585268112656
타임,0.015427585268112656
자주,0.014570497197661953
먹기,0.014570497197661953
처음,0.014570497197661953
식사,0.014570497197661953
식감,0.012856321056760546
일반,0.012856321056760546
서울,0.012856321056760546
리다,0.012856321056760546
생맥주,0.012140226371148253
라스트,0.012140226371148253
코스,0.011999232986309843
마늘,0.011999232986309843
구성,0.011999232986309843
친구,0.011999232986309843
포스팅,0.011999232986309843
주방,0.01114214491585914
한번,0.01114214491585914
야외,0.01114214491585914
오픈,0.01114214491585914
손님,0.01114214491585914
경기도,0.01114214491585914
소주,0.01114214491585914
종류,0.010285056845408437
매장,0.010285056845408437
볶음,0.009932912485484932
가득,0.009427968774957735
준비,0.009427968774957735
모습,0.009427968774957735
블로그,0.008570880704507032
보고,0.008570880704507032
오후,0.008570880704507032
이자카야,0.008570880704507032
매일,0.008570880704507032
뭔가,0.008570880704507032
명란,0.008570880704507032
옛날,0.008570880704507032
참고,0.008570880704507032
개인,0.008570880704507032
근처,0.008570880704507032
계속,0.008570880704507032
제대로,0.008570880704507032
네이버,0.008570880704507032
기분,0.007713792634056328
원래,0.007713792634056328
대기,0.007713792634056328
달달,0.007713792634056328
마지막,0.007713792634056328
파다,0.007713792634056328
주차,0.007713792634056328
튀김,0.007713792634056328
기도,0.007713792634056328
주말,0.007713792634056328
후기,0.007713792634056328
사장,0.007713792634056328
공간,0.007713792634056328
주소,0.007713792634056328
조명,0.007713792634056328
직원,0.006856704563605625
날씨,0.006856704563605625
차로,0.006856704563605625
소개,0.006856704563605625
새우,0.006856704563605625
입구,0.006856704563605625
조합,0.006856704563605625
단체,0.006856704563605625
제일,0.006856704563605625
외관,0.006856704563605625
영상,0.006856704563605625
반찬,0.006621941656989956
가기,0.0059996164931549216
좌석,0.0059996164931549216
가장,0.0059996164931549216
출구,0.0059996164931549216
세상,0.0059996164931549216
야채,0.0059996164931549216
선택,0.0059996164931549216
수제,0.0059996164931549216
가능,0.0059996164931549216
걱정,0.0059996164931549216
모임,0.0059996164931549216
매우,0.0059996164931549216
그릇,0.0059996164931549216
이름,0.0059996164931549216
재료,0.0059996164931549216
무치,0.005518284714158297
인기,0.005142528422704218
서비스,0.005142528422704218
골목,0.005142528422704218
양념,0.005142528422704218
그대로,0.005142528422704218
나름,0.005142528422704218
사용,0.005142528422704218
세트,0.005142528422704218
토요일,0.005142528422704218
도움말,0.005142528422704218
사이,0.005142528422704218
취향,0.005142528422704218
지다,0.005142528422704218
먹음,0.005142528422704218
메인,0.005142528422704218
스타일,0.005142528422704218
소품,0.005142528422704218
포장마차,0.004414627771326637
본점,0.004414627771326637
노포,0.004414627771326637
입맛,0.004285440352253516
항상,0.004285440352253516
여행,0.004285440352253516
이기,0.004285440352253516
언니,0.004285440352253516
만족,0.004285440352253516
동네,0.004285440352253516
주차장,0.004285440352253516
예전,0.004285440352253516
해산물,0.004285440352253516
은근,0.004285440352253516
버섯,0.004285440352253516
중구,0.004285440352253516
인스타,0.004285440352253516
장소,0.004285440352253516
별로,0.004285440352253516
중간,0.004285440352253516
야장,0.004285440352253516
주류,0.004285440352253516
직장인,0.004285440352253516
고민,0.0034283522818028124
계란,0.0034283522818028124
화질,0.0034283522818028124
소요,0.0034283522818028124
지하,0.0034283522818028124
코드,0.0034283522818028124
곱창,0.0034283522818028124
요리,0.0034283522818028124
가시,0.0034283522818028124
자동,0.0034283522818028124
노상,0.0034283522818028124
오기,0.0034283522818028124
해장,0.0034283522818028124
동생,0.0034283522818028124
일상,0.0034283522818028124
나중,0.0034283522818028124
보통,0.0034283522818028124
도착,0.0034283522818028124
도보,0.0034283522818028124
판매,0.0034283522818028124
트랙,0.0034283522818028124
덕분,0.0034283522818028124
재생,0.0034283522818028124
등장,0.0034283522818028124
비쥬,0.0034283522818028124
피자,0.0034283522818028124
필수,0.0034283522818028124
평일,0.0034283522818028124
광고,0.0034283522818028124
호선,0.0034283522818028124
상큼,0.0034283522818028124
마시기,0.0034283522818028124
안내,0.002571264211352109
이용,0.002571264211352109
간판,0.002571264211352109
자체,0.002571264211352109
우측,0.002571264211352109
대표,0.002571264211352109
외부,0.002571264211352109
약속,0.002571264211352109
완전,0.002571264211352109
플레이,0.002571264211352109
화장실,0.002571264211352109
마리,0.002571264211352109
천원,0.002571264211352109
컨셉,0.002571264211352109
가면,0.002571264211352109
오이,0.002571264211352109
오빠,0.002571264211352109
정보,0.002571264211352109
전화,0.002571264211352109
카페,0.002571264211352109
입장,0.002571264211352109
접시,0.002571264211352109
이야기,0.002571264211352109
최근,0.002571264211352109
냄새,0.002571264211352109
고추,0.002571264211352109
부담,0.002571264211352109
발견,0.002571264211352109
바삭,0.002571264211352109
미리,0.002571264211352109
기억,0.002571264211352109
추억,0.002571264211352109
계단,0.002571264211352109
일요일,0.002571264211352109
검색,0.002571264211352109
건물,0.002571264211352109
기대,0.002571264211352109
일찍,0.002571264211352109
퇴근,0.002571264211352109
거기,0.002571264211352109
이후,0.002571264211352109
하니,0.002571264211352109
계시,0.002571264211352109
생맥,0.0022073138856633185
회식,0.0022073138856633185
가을,0.0022073138856633185
인코딩,0.0017141761409014062
위스키,0.0017141761409014062
전화번호,0.0017141761409014062
이색,0.0017141761409014062
종로,0.0017141761409014062
주변,0.0017141761409014062
지원,0.0017141761409014062
운영,0.0017141761409014062
요기,0.0017141761409014062
음소거,0.0017141761409014062
위해,0.0017141761409014062
종로구,0.0017141761409014062
옵션,0.0017141761409014062
직접,0.0017141761409014062
지로,0.0017141761409014062
월요일,0.0017141761409014062
진심,0.0017141761409014062
모이,0.0017141761409014062
기초,0.0017141761409014062
센스,0.0017141761409014062
설명,0.0017141761409014062
노래,0.0017141761409014062
선거,0.0017141761409014062
토마토,0.0017141761409014062
샐러드,0.0017141761409014062
새벽,0.0017141761409014062
상태,0.0017141761409014062
더보,0.0017141761409014062
뿌리,0.0017141761409014062
도리,0.0017141761409014062
동영상,0.0017141761409014062
라이센스,0.0017141761409014062
래그,0.0017141761409014062
레이어,0.0017141761409014062
미지,0.0017141761409014062
플레이어,0.0017141761409014062
마르다,0.0017141761409014062
마무리,0.0017141761409014062
무조건,0.0017141761409014062
무난,0.0017141761409014062
마우스,0.0017141761409014062
마음,0.0017141761409014062
멀티,0.0017141761409014062
매력,0.0017141761409014062
셀프,0.0017141761409014062
길이,0.0017141761409014062
화면,0.0017141761409014062
관련,0.0017141761409014062
간장,0.0017141761409014062
갑자기,0.0017141761409014062
알콜,0.0017141761409014062
안쪽,0.0017141761409014062
코로나,0.0017141761409014062
아래,0.0017141761409014062
거울,0.0017141761409014062
공유소스,0.0017141761409014062
만원,0.0017141761409014062
구경,0.0017141761409014062
광고정보,0.0017141761409014062
스타,0.0017141761409014062
술술,0.0017141761409014062
막창,0.0011036569428316593
소면,0.0011036569428316593
슈퍼,0.0011036569428316593
찾기,0.0008570880704507031
가성,0.0008570880704507031
갈비,0.0008570880704507031
재미,0.0008570880704507031
감자,0.0008570880704507031
회사,0.0008570880704507031
포토,0.0008570880704507031
달라,0.0008570880704507031
주점,0.0008570880704507031
레몬,0.0008570880704507031
하루,0.0008570880704507031
중식,0.0008570880704507031
금방,0.0008570880704507031
한국,0.0008570880704507031
골뱅이,0.0008570880704507031
과일,0.0008570880704507031
금요일,0.0008570880704507031
칵테일,0.0008570880704507031
테라스,0.0008570880704507031
빈티,0.0008570880704507031
치킨,0.0008570880704507031
시장,0.0008570880704507031
수도,0.0008570880704507031
소리,0.0008570880704507031
크게,0.0008570880704507031
소금,0.0008570880704507031
머리,0.0008570880704507031
신상,0.0008570880704507031
의자,0.0008570880704507031
실내,0.0008570880704507031
이유,0.0008570880704507031
케이크,0.0008570880704507031
이태원,0.0008570880704507031
얘기,0.0008570880704507031
오징어,0.0008570880704507031
명동,0.0008570880704507031
모든,0.0008570880704507031
오뎅,0.0008570880704507031
일본,0.0008570880704507031
칼국수,0.0008570880704507031
최고,0.0008570880704507031
엄마,0.0008570880704507031
인생,0.0008570880704507031
벌써,0.0008570880704507031
비비,0.0008570880704507031
클럽,0.0
찌개,0.0
화이팅,0.0
홍콩,0.0
커피,0.0
크림,0.0
청계천,0.0
홍대,0.0
치즈,0.0
타고,0.0
충무로,0.0
호프,0.0
호텔,0.0
토닉,0.0
쭈꾸미,0.0
호랑이,0.0
해물,0.0
퇴계로,0.0
파스타,0.0
파티,0.0
포장,0.0
통닭,0.0
수육,0.0
중앙시장,0.0
떡볶이,0.0
라면,0.0
랭맥,0.0
레드,0.0
레코드,0.0
루프,0.0
린지,0.0
막걸리,0.0
만석,0.0
만선,0.0
맥옥,0.0
문래,0.0
미팅,0.0
바람,0.0
바질,0.0
버터,0.0
번가,0.0
볶음밥,0.0
라떼,0.0
디저트,0.0
줄리아,0.0
드레싱룸,0.0
가맥집,0.0
가야,0.0
감자전,0.0
강남,0.0
강남역,0.0
게시,0.0
계란말이,0.0
고추장,0.0
과자,0.0
노가리,0.0
다크,0.0
닭발,0.0
대박,0.0
도루묵,0.0
동대문,0.0
동묘,0.0
돼지,0.0
부산,0.0
부추,0.0
블챌,0.0
빈대떡,0.0
예약,0.0
와인,0.0
우동,0.0
웃기,0.0
육회,0.0
을지,0.0
음료,0.0
음악,0.0
의정부,0.0
익선동,0.0
인분,0.0
일기,0.0
장만옥,0.0
전골,0.0
존맛,0.0
종각,0.0
주간,0.0
영화,0.0
여름,0.0
얼음,0.0
식품,0.0
사랑,0.0
삼겹살,0.0
생선,0.0
생일,0.0
선물,0.0
선셋,0.0
수표로,0.0
신당,0.0
얼그레이,0.0
신당동,0.0
신당역,0.0
아메리카노,0.0
아이스크림,0.0
아침,0.0
애월객잔,0.0
어묵,0.0
휴무,0.0
