,tfidf
을지로,0.5446501369123793
칵테일,0.37316975122871016
신당,0.27744540397580114
술집,0.24567008622556752
하이,0.21768235488341425
지도,0.16126264249526404
맛집,0.15282189812223368
분위기,0.15237764841838997
보기,0.11506067329551896
드레싱룸,0.1138384234869782
와인,0.10811789969366271
컨셉,0.09773493484561456
복사,0.09684643543792716
번가,0.09667685210703174
안주,0.09462518691870865
레코드,0.09324453783104245
파스타,0.09095632831371625
메뉴,0.09062693958411532
선셋,0.0880960664170585
사진,0.0879614413610531
중구,0.08396319402645978
다크,0.08065938548574837
추천,0.07685519876496054
서울,0.07463395024574203
전체,0.07374545083805463
기능,0.07374545083805463
주문,0.0706357029111487
방문,0.07019145320730501
추가,0.0688587040957739
거리,0.06752595498424278
느낌,0.06708170528039908
이웃,0.06663745557655538
공유,0.06486045676118057
친구,0.06308345794580576
본문,0.06219495853811836
신고,0.06219495853811836
메뉴판,0.06086220942658725
서울특별시,0.06086220942658725
신당역,0.05777729031248643
신상,0.057752461499681336
자리,0.055975462684306525
데이트,0.05508696327661912
도지,0.051977215349713196
정말,0.051977215349713196
동시,0.0515329656458695
컨트롤러,0.05064446623818209
데이터,0.05064446623818209
부동산,0.05064446623818209
도국,0.05064446623818209
구시,0.05064446623818209
범례,0.05064446623818209
위치,0.049755966830494686
감성,0.049311717126650986
테이블,0.04886746742280728
인테리어,0.047534718311276175
입구,0.047534718311276175
점심,0.04309222127283915
영상,0.04087097275362064
이색,0.03820547453055842
출구,0.03820547453055842
도움말,0.0346514768998088
조명,0.0346514768998088
신당동,0.03375109038056138
치즈,0.03203493324256673
내부,0.03154172897290288
을지,0.029174671345908988
웨이,0.028876230749840668
가게,0.028876230749840668
퇴계로,0.028030566587245887
처음,0.02754348163830956
오늘,0.027099231934465857
알콜,0.026654982230622154
종류,0.02576648282293475
영업,0.02576648282293475
주소,0.02576648282293475
한잔,0.02576648282293475
크림,0.025742357069919695
완전,0.025322233119091046
가격,0.025322233119091046
재생,0.024877983415247343
주류,0.02443373371140364
코드,0.02443373371140364
돼지,0.024026199931925046
자동,0.023989484007559937
카페,0.023989484007559937
화장실,0.023545234303716234
음식,0.023545234303716234
소요,0.023545234303716234
화질,0.02310098459987253
동영상,0.02310098459987253
거울,0.02310098459987253
트랙,0.02310098459987253
달달,0.02310098459987253
공간,0.02310098459987253
광고,0.02310098459987253
계속,0.02265673489602883
음료,0.022310042793930403
뭔가,0.02221248519218513
리다,0.02221248519218513
알다,0.021768235488341427
보고,0.021768235488341427
저녁,0.021768235488341427
위스키,0.02087973608065402
가기,0.02087973608065402
충무로,0.020593885655935753
소스,0.019991236672966615
선택,0.019991236672966615
아주,0.019546986969122913
바질,0.019449780897272655
후기,0.018658487561435507
지로,0.018658487561435507
피자,0.018214237857591804
소개,0.018214237857591804
예약,0.017733623759278012
기본,0.0173257384499044
음악,0.017161571379946464
호랑이,0.017161571379946464
안내,0.016881488746060696
참고,0.015992989338373294
생기,0.015992989338373294
먹기,0.01554873963452959
오픈,0.01554873963452959
이름,0.01554873963452959
꼬치,0.015104489930685886
감자전,0.014873361862620267
비주,0.014660240226842184
인스타,0.014660240226842184
가장,0.014660240226842184
직원,0.014215990522998483
소품,0.014215990522998483
샐러드,0.014215990522998483
노래,0.01377174081915478
포스팅,0.013327491115311077
화면,0.013327491115311077
요즘,0.013327491115311077
외관,0.012883241411467374
골목,0.012883241411467374
우측,0.012438991707623671
기분,0.012438991707623671
살짝,0.012438991707623671
근처,0.012438991707623671
과일,0.012438991707623671
휴무,0.012013099965962523
먼저,0.011994742003779969
전화번호,0.011994742003779969
관련,0.011994742003779969
한번,0.011994742003779969
대기,0.011994742003779969
길이,0.011994742003779969
장소,0.011550492299936266
선거,0.011550492299936266
미지,0.011550492299936266
취향,0.011550492299936266
플레이어,0.011550492299936266
일요일,0.011550492299936266
광고정보,0.011550492299936266
레이어,0.011550492299936266
상큼,0.011550492299936266
마음,0.011550492299936266
더보,0.011550492299936266
마우스,0.011550492299936266
래그,0.011550492299936266
라이센스,0.011550492299936266
음소거,0.011550492299936266
기초,0.011550492299936266
공유소스,0.011550492299936266
옵션,0.011550492299936266
지원,0.011550492299936266
멀티,0.011550492299936266
인코딩,0.011550492299936266
토마토,0.011106242596092565
운영,0.011106242596092565
머리,0.011106242596092565
구성,0.010661992892248862
제일,0.010661992892248862
역시,0.01021774318840516
리뷰,0.01021774318840516
하루,0.01021774318840516
판매,0.009773493484561456
모습,0.009773493484561456
계단,0.009773493484561456
원래,0.009773493484561456
식사,0.009773493484561456
좌석,0.009329243780717754
어묵,0.00915283806930478
중간,0.00888499407687405
새우,0.00888499407687405
시작,0.00888499407687405
손님,0.00888499407687405
사장,0.00888499407687405
재미,0.00888499407687405
매장,0.00888499407687405
구경,0.008440744373030348
정보,0.008440744373030348
술술,0.008440744373030348
기억,0.008440744373030348
게시,0.008008733310641683
가득,0.007996494669186647
코스,0.007996494669186647
개인,0.007996494669186647
일상,0.007996494669186647
인기,0.007996494669186647
레몬,0.007996494669186647
도보,0.007996494669186647
포토,0.007996494669186647
평일,0.007552244965342943
세트,0.007552244965342943
새벽,0.007552244965342943
마지막,0.007552244965342943
벌써,0.007552244965342943
가면,0.007552244965342943
갈비,0.007552244965342943
대박,0.007436680931310133
매력,0.007107995261499241
이용,0.007107995261499241
언니,0.007107995261499241
맥주,0.007107995261499241
아래,0.007107995261499241
차로,0.007107995261499241
조합,0.0066637455576555385
계시,0.0066637455576555385
설명,0.0066637455576555385
건물,0.0066637455576555385
블로그,0.0066637455576555385
부담,0.0066637455576555385
코로나,0.0066637455576555385
별로,0.0066637455576555385
버섯,0.0066637455576555385
얼음,0.006292576172647037
외부,0.006219495853811836
네이버,0.006219495853811836
토요일,0.006219495853811836
얘기,0.006219495853811836
소리,0.006219495853811836
한국,0.006219495853811836
직접,0.005775246149968133
진심,0.005775246149968133
식당,0.005775246149968133
준비,0.005775246149968133
주변,0.005775246149968133
자주,0.005775246149968133
안쪽,0.005775246149968133
가성,0.005775246149968133
센스,0.005775246149968133
가시,0.005775246149968133
커피,0.005720523793315488
등장,0.005330996446124431
간판,0.005330996446124431
도착,0.005330996446124431
파다,0.005330996446124431
위해,0.005330996446124431
튀김,0.005330996446124431
무조건,0.005330996446124431
마시기,0.005330996446124431
무난,0.005330996446124431
주말,0.005330996446124431
요기,0.005330996446124431
고기,0.005330996446124431
검색,0.005330996446124431
야채,0.005330996446124431
월요일,0.005330996446124431
매우,0.005330996446124431
추억,0.005330996446124431
제대로,0.005330996446124431
존맛,0.005148471413983938
동네,0.004886746742280728
하니,0.004886746742280728
매일,0.004886746742280728
오후,0.004886746742280728
입장,0.004886746742280728
지다,0.004886746742280728
고민,0.004886746742280728
여행,0.004886746742280728
케이크,0.004886746742280728
발견,0.004886746742280728
버터,0.00457641903465239
여름,0.00457641903465239
오기,0.004442497038437025
재료,0.004442497038437025
찾기,0.004442497038437025
서비스,0.004442497038437025
냄새,0.004442497038437025
비쥬,0.004442497038437025
은근,0.004442497038437025
레트로,0.004442497038437025
거기,0.004442497038437025
미리,0.004442497038437025
일찍,0.004442497038437025
나중,0.004442497038437025
세상,0.004442497038437025
최고,0.004442497038437025
스타일,0.004442497038437025
그대로,0.004442497038437025
얼그레이,0.0040043666553208415
생일,0.0040043666553208415
라면,0.0040043666553208415
과자,0.0040043666553208415
만석,0.0040043666553208415
기도,0.0039982473345933234
매콤,0.0039982473345933234
플레이,0.0039982473345933234
마무리,0.0039982473345933234
덕분,0.0039982473345933234
마르다,0.0039982473345933234
예전,0.0039982473345933234
상태,0.0039982473345933234
단체,0.0039982473345933234
수도,0.0039982473345933234
뿌리,0.0039982473345933234
날씨,0.0035539976307496206
이야기,0.0035539976307496206
입맛,0.0035539976307496206
인생,0.0035539976307496206
자체,0.0035539976307496206
소주,0.0035539976307496206
감자,0.0035539976307496206
보통,0.0035539976307496206
빈티,0.0035539976307496206
메인,0.0035539976307496206
중앙시장,0.0034323142759892927
일기,0.0034323142759892927
레드,0.0034323142759892927
디저트,0.0034323142759892927
호선,0.003109747926905918
모든,0.003109747926905918
국물,0.003109747926905918
이기,0.003109747926905918
모이,0.003109747926905918
마리,0.003109747926905918
가능,0.003109747926905918
갑자기,0.003109747926905918
금방,0.003109747926905918
대표,0.003109747926905918
요리,0.003109747926905918
식감,0.003109747926905918
계란,0.003109747926905918
가야,0.002860261896657744
떡볶이,0.002860261896657744
선물,0.002860261896657744
호프,0.002860261896657744
만선,0.002860261896657744
영화,0.002860261896657744
웃기,0.002860261896657744
최근,0.0026654982230622155
일반,0.0026654982230622155
주차,0.0026654982230622155
필수,0.0026654982230622155
금요일,0.0026654982230622155
만족,0.0026654982230622155
양념,0.0026654982230622155
사용,0.0026654982230622155
달라,0.0026654982230622155
약속,0.0026654982230622155
사이,0.0026654982230622155
만원,0.0026654982230622155
나름,0.0026654982230622155
모임,0.0026654982230622155
옛날,0.0026654982230622155
라떼,0.002288209517326195
타고,0.002288209517326195
전화,0.0022212485192185127
지하,0.0022212485192185127
회사,0.0022212485192185127
오이,0.0022212485192185127
고추,0.0022212485192185127
이후,0.0022212485192185127
골뱅이,0.0017769988153748103
칼국수,0.0017769988153748103
실내,0.0017769988153748103
스타,0.0017769988153748103
직장인,0.0017769988153748103
바삭,0.0017769988153748103
이유,0.0017769988153748103
기대,0.0017769988153748103
주간,0.0017161571379946464
홍콩,0.0017161571379946464
동대문,0.0017161571379946464
막걸리,0.0017161571379946464
바람,0.0017161571379946464
해산물,0.0013327491115311077
주차장,0.0013327491115311077
항상,0.0013327491115311077
곱창,0.0013327491115311077
걱정,0.0013327491115311077
주점,0.0013327491115311077
시장,0.0013327491115311077
접시,0.0013327491115311077
명동,0.0013327491115311077
타임,0.0013327491115311077
마늘,0.0013327491115311077
그릇,0.0013327491115311077
의자,0.0013327491115311077
호텔,0.0011441047586630976
파티,0.0011441047586630976
장만옥,0.0011441047586630976
토닉,0.0011441047586630976
아메리카노,0.0011441047586630976
린지,0.0011441047586630976
사랑,0.0011441047586630976
수제,0.0008884994076874052
소금,0.0008884994076874052
주방,0.0008884994076874052
먹음,0.0008884994076874052
이자카야,0.0008884994076874052
명란,0.0008884994076874052
노상,0.0008884994076874052
종로,0.0008884994076874052
테라스,0.0008884994076874052
야외,0.0008884994076874052
엄마,0.0008884994076874052
오뎅,0.0008884994076874052
간장,0.0008884994076874052
블챌,0.0005720523793315488
생선,0.0005720523793315488
홍대,0.0005720523793315488
포장,0.0005720523793315488
아침,0.0005720523793315488
익선동,0.0005720523793315488
상가,0.0004442497038437026
치킨,0.0004442497038437026
크게,0.0004442497038437026
셀프,0.0004442497038437026
비비,0.0004442497038437026
삼겹,0.0004442497038437026
경기도,0.0004442497038437026
성수,0.0004442497038437026
퇴근,0.0004442497038437026
오빠,0.0004442497038437026
이태원,0.0004442497038437026
종로구,0.0004442497038437026
천원,0.0004442497038437026
구이,0.0004442497038437026
일본,0.0004442497038437026
도리,0.0004442497038437026
해장,0.0004442497038437026
야장,0.0004442497038437026
오징어,0.0004442497038437026
