,tfidf
먹다,0.36679509140765443
을지로,0.3469672247856401
좋다,0.2342550015343134
술집,0.2044927605016816
맛집,0.2044927605016816
보다,0.19210545413782526
맛있다,0.19145133895029487
지도,0.18155784673889805
너무,0.14934267375302737
보기,0.12890157414270334
메뉴,0.12477247202141789
나오다,0.12166542488064863
감성,0.10960517611055745
카페,0.10944164731367487
분위기,0.10935988291523356
오다,0.10801077034095218
복사,0.10527166299316876
많다,0.10093814987578006
추가,0.10024315248902906
주문,0.09247553463710592
안주,0.09112642206282454
와인,0.08912506460688033
기능,0.08883701890646824
맥주,0.08560732516803704
거리,0.08487144558206537
이웃,0.08307262881635687
공유,0.08147822304675159
느낌,0.08049705026545603
신고,0.08045616806623539
본문,0.07992469947636696
전체,0.07542765756209567
사진,0.07424207378469688
추천,0.07317913660496003
자다,0.07285207901119485
닫다,0.07044002925717661
싶다,0.07031738265951466
위치,0.06900915228445394
서울,0.06868209469068874
들어가다,0.06733298211640736
말다,0.06676063132731828
서울특별시,0.06618828053822921
찍다,0.06614739833900857
방문,0.06299946899901866
테이블,0.06279505800291542
중구,0.061732120823178575
동시,0.060178597252793946
호프,0.059750117146372815
정말,0.058952131276174505
도지,0.058543309283968024
친구,0.05842066268630608
부동산,0.05821625169020284
자리,0.0580936050925409
데이터,0.057889194096437654
범례,0.05756213650267247
컨트롤러,0.05756213650267247
도국,0.05756213650267247
구시,0.05756213650267247
커피,0.054696362744565075
많이,0.053105976787621835
좋아하다,0.052533625998532764
포차,0.052274772093698865
을지,0.04953732179271966
넘다,0.04693276470530398
주다,0.04681011810764203
예약,0.0447994270410249
골목,0.04411189295907926
신당,0.04364127499061063
가게,0.043008073580121764
크다,0.04284454478323917
골뱅이,0.041618078806619725
근데,0.04030984843155899
소스,0.04026896623233834
메뉴판,0.0400645552362351
알다,0.03908338245493955
나다,0.038551913865071126
음식,0.03838838506818853
파스타,0.037745228188501595
치즈,0.03753465508842627
치킨,0.03638515730637677
웨이,0.03630339290793548
가격,0.036262510708714835
찾다,0.036017217513390945
내부,0.035935453114949646
일기,0.03542892408767304
앉다,0.03532222012663993
오늘,0.034954280333654095
처음,0.03483163373599215
요즘,0.034300165146123725
엄청,0.0338504609546966
가보다,0.03335987456404882
오뎅,0.032991934771062985
종로,0.03291017037262169
소주,0.03225605518509132
사장,0.032174290786650024
느끼다,0.03201076198976743
주간,0.031849181386392554
모르다,0.03184723319288484
칵테일,0.03131576460301642
저녁,0.031193118005354473
예쁘다,0.031193118005354473
식당,0.031152235806133823
노포,0.03111217553612893
영업,0.030416356220162158
아주,0.030293709622500213
하이,0.029394301239645957
신당역,0.029059087810394534
해주다,0.028944597048218827
다양하다,0.02890371484899818
노가리,0.02838002794166741
영상,0.028208717462247162
만선,0.02816415213507441
리다,0.02800430646614392
즐기다,0.027922542067702626
크림,0.027900935759980258
닭발,0.027757051718557635
인테리어,0.027554602274716795
받다,0.027513720075496146
완전,0.027145780282510315
포장마차,0.027111286634697796
한잔,0.02698225148562772
튀김,0.02681872268874513
차다,0.026736958290303835
고기,0.02612372530199411
데이트,0.026082843102773465
역시,0.026082843102773465
계속,0.02571490330978763
보고,0.02571490330978763
신당동,0.025584631659151705
갈다,0.02551049231368439
맞다,0.02551049231368439
도움말,0.025265199118360504
공간,0.025060788122257264
구이,0.02469284832927143
간판,0.024365790735506244
귀엽다,0.024365790735506244
해보다,0.02428402633706495
떡볶이,0.02416326323364328
만들다,0.02412049754018236
아쉽다,0.02403873314174106
짜다,0.02403873314174106
먹기,0.023997850942520414
근처,0.023916086544079118
충무로,0.023742117033492636
생맥주,0.02342625738337965
후기,0.022894031563562914
국물,0.022853149364342268
다녀오다,0.022648738368239028
채다,0.02253132170805953
개다,0.022280798575253193
만나다,0.022199034176811898
루프,0.022150265710569685
기다리다,0.022117269778370603
기본,0.021994623180708658
한번,0.021749329985384768
입구,0.021749329985384768
쓰다,0.021340507993178288
야외,0.021217861395516343
종류,0.021013450399413103
장만옥,0.02095202345749461
올라가다,0.020849921602530512
화장실,0.020768157204089217
유명하다,0.020768157204089217
드리다,0.020727275004868567
괜찮다,0.02068639280564792
이름,0.020400217411103382
출구,0.02023668861422079
린지,0.02021501760723098
삼겹살,0.020142897880549307
가기,0.019950513219676256
요리,0.01982786662201431
휴무,0.019793871407080336
뭔가,0.019500809028249126
어묵,0.01942536848194852
막걸리,0.01937272520692969
인스타,0.01901022263760135
컨셉,0.018846693840718756
차로,0.01880581164149811
따르다,0.01880581164149811
라면,0.01874100590670372
레트로,0.01872404724305681
수표로,0.018689286693293172
존맛,0.01868836263168489
두다,0.018478754047732925
선택,0.018233460852409036
끄다,0.018233460852409036
디저트,0.018214573156515413
날씨,0.01815169645396774
기분,0.01811081425474709
생기,0.017988167657085146
광고,0.0179472854578645
조명,0.01790640325864385
남다,0.017865521059423205
야장,0.017824638860202555
소요,0.01774287446176126
버리다,0.017620227864099315
돼다,0.017415816867996075
코드,0.01733405246955478
동영상,0.017252288071113484
시작,0.017252288071113484
주소,0.017211405871892835
어떻다,0.017211405871892835
화질,0.017211405871892835
부산,0.017166455925691507
지로,0.01712964147345154
가능하다,0.01712964147345154
어울리다,0.01708875927423089
매장,0.01708875927423089
홍콩,0.01700377783108231
원래,0.016966112676568945
마늘,0.016966112676568945
시원하다,0.0169252304773483
트랙,0.01688434827812765
살짝,0.016843466078907
들어오다,0.016802583879686354
식품,0.01675113844361832
안녕하다,0.01667993728202441
재생,0.01651640848514182
피자,0.01643464408670052
먼저,0.016393761887479874
음료,0.01637205853085634
무치,0.016319415255837508
건물,0.01623023309059728
자동,0.016148468692155984
따다,0.016107586492935335
지다,0.016107586492935335
오픈,0.01602582209449404
굽다,0.016003555605724525
랭맥,0.015989723059817492
간단하다,0.0158214110983908
취향,0.01565788230150821
느껴지다,0.01565788230150821
놀다,0.015576117903066912
곱창,0.015576117903066912
계란말이,0.01557440557774431
문래,0.01550518599739878
매다,0.015494353504625616
라떼,0.015424479580517387
포스팅,0.015330824707743024
김치,0.015266549755460894
볶음밥,0.015228307676016658
새우,0.015208178110081079
일상,0.015167295910860431
깔끔하다,0.015167295910860431
넣다,0.015126413711639784
손님,0.015126413711639784
서다,0.015085531512419136
없이,0.015044649313198486
파다,0.015003767113977839
소개,0.014962884914757191
점심,0.014962884914757191
별로,0.014962884914757191
명동,0.014758473918653951
기억,0.014635827320992006
이자카야,0.014635827320992006
강남,0.014605331452906885
고추장,0.014605331452906885
최고,0.014594945121771358
오징어,0.014594945121771358
리뷰,0.01455406292255071
찌개,0.014536111872561354
제일,0.014513180723330063
볶음,0.014476900630178436
내다,0.014472298524109414
중앙시장,0.014371614080140774
오빠,0.014308769727226821
생일,0.014266327530103111
덥다,0.014227005328785526
퇴계로,0.01421368425508428
위스키,0.01414524093034423
매콤,0.014104358731123581
작다,0.01394082993424099
참고,0.01389994773502034
감자,0.01389994773502034
고민,0.013818183336579045
굉장하다,0.013818183336579045
양념,0.013777301137358398
깔다,0.013777301137358398
마르다,0.013736418938137748
주말,0.0136955367389171
달달,0.013654654539696453
식사,0.013654654539696453
재밌다,0.013654654539696453
마지막,0.013572890141255158
옛날,0.013532007942034508
조합,0.013532007942034508
고르다,0.013450243543593213
블로그,0.013450243543593213
부드럽다,0.013327596945931268
우동,0.01329015942634181
마음,0.01328671474671062
써다,0.013204950348269325
인분,0.01315172026565075
적다,0.012837010555283492
사랑,0.012792315829575853
블챌,0.012792315829575853
음악,0.012687029279538194
실내,0.0126734817584009
장소,0.012550835160738955
매일,0.012509952961518307
노래,0.012428188563077012
열심히,0.012423812904444038
보내다,0.012423812904444038
따로,0.012387306363856362
적당하다,0.012346424164635715
이용,0.01226465976619442
가면,0.01222377756697377
도착,0.01222377756697377
잡다,0.01222377756697377
평일,0.012182895367753122
준비,0.012182895367753122
걸다,0.012142013168532475
이쁘다,0.012142013168532475
꼬치,0.012101130969311827
케이크,0.01201936657087053
네이버,0.011896719973208587
여행,0.011774073375546642
새롭다,0.011692308977105347
하루,0.011651426777884697
일요일,0.01161054457866405
가장,0.011487897981002106
직원,0.01140613358256081
홍대,0.011370947404067425
서비스,0.011365251383340162
달다,0.011324369184119514
주차,0.011324369184119514
구경,0.011283486984898866
퇴근,0.011242604785678217
회사,0.011201722586457569
넓다,0.011160840387236921
동네,0.011160840387236921
가볍다,0.011160840387236921
편하다,0.011079075988795624
살다,0.011079075988795624
개인,0.011038193789574977
안내,0.011038193789574977
늘다,0.010997311590354329
가득,0.010997311590354329
가성,0.010997311590354329
비주,0.010956429391133681
자주,0.010956429391133681
안되다,0.010956429391133681
배부르다,0.010915547191913033
이미,0.010874664992692384
빠지다,0.010792900594251089
궁금하다,0.010711136195809793
나가다,0.010629371797368496
신기하다,0.010588489598147848
힘들다,0.0105476073989272
길이,0.0105476073989272
사다,0.010528655003766135
운영,0.010465843000485904
싸다,0.010465843000485904
스타,0.010424960801265256
발견,0.010424960801265256
가능,0.010424960801265256
반찬,0.010423368453728474
친절하다,0.010384078602044608
계단,0.01034319640282396
호텔,0.010318081903690813
직접,0.010261432004382664
가깝다,0.010261432004382664
부르다,0.010179667605941368
동대문,0.01016015207863432
뜨다,0.010138785406720719
계란,0.010138785406720719
시장,0.010097903207500071
매우,0.010097903207500071
가득하다,0.010016138809058776
포장,0.010002222253577827
마무리,0.009975256609838128
특히,0.009934374410617479
바삭,0.009934374410617479
여름,0.009896935703540168
달라지다,0.009852610012176183
어렵다,0.009844292428521336
샐러드,0.009811727812955535
비싸다,0.009811727812955535
저렴하다,0.009811727812955535
이야기,0.009770845613734888
돼지,0.009739005878483675
끝나다,0.009729963414514238
언니,0.00968908121529359
다니다,0.009648199016072943
새벽,0.009648199016072943
판매,0.009648199016072943
고소하다,0.009607316816852295
과자,0.009581076053427182
소품,0.009566434617631646
걸리다,0.009525552418410998
도리,0.00948467021919035
관련,0.00948467021919035
먹음,0.009443788019969703
생각나다,0.009443788019969703
메인,0.009402905820749055
드디어,0.009321141422307758
야하다,0.009321141422307758
우측,0.00928025922308711
토마토,0.009116730426204518
모습,0.009116730426204518
스타일,0.009116730426204518
즐겁다,0.00907584822698387
좌석,0.009034966027763222
위해,0.009034966027763222
지원,0.009034966027763222
의자,0.008994083828542573
화면,0.008830555031659982
외관,0.008830555031659982
예전,0.008789672832439333
쏘다,0.008748790633218685
만원,0.008748790633218685
다르다,0.008707908433998037
일본,0.008707908433998037
오후,0.008707908433998037
조용하다,0.008707908433998037
마리,0.008707908433998037
갑자기,0.00866702623477739
옵션,0.00866702623477739
늦다,0.00866702623477739
레이어,0.008626144035556742
미지,0.008626144035556742
항상,0.008585261836336093
노상,0.008585261836336093
인기,0.008585261836336093
선거,0.008544379637115445
마우스,0.008503497437894797
자체,0.00846261523867415
냄새,0.00846261523867415
나름,0.00846261523867415
플레이어,0.00846261523867415
기초,0.00846261523867415
래그,0.00846261523867415
멀티,0.00846261523867415
더보,0.00846261523867415
힙지,0.0084217330394535
라이센스,0.0084217330394535
음소거,0.0084217330394535
광고정보,0.0084217330394535
인코딩,0.0084217330394535
공유소스,0.0084217330394535
놓다,0.008380850840232852
칼국수,0.008380850840232852
행복하다,0.008380850840232852
주점,0.008339968641012205
코스,0.008339968641012205
이태원,0.008299086441791557
주류,0.008299086441791557
이유,0.008176439844129612
필수,0.008135557644908965
제대로,0.008135557644908965
종로구,0.008053793246467668
무조건,0.00801291104724702
아직,0.007931146648805724
설명,0.007931146648805724
고추,0.007931146648805724
미리,0.007890264449585077
안쪽,0.007849382250364427
붙다,0.00780850005114378
세트,0.00780850005114378
매력,0.007726735652702484
엄마,0.007726735652702484
튀기다,0.007726735652702484
주변,0.007726735652702484
야채,0.007644971254261188
코로나,0.007644971254261188
갈비,0.007644971254261188
빨리,0.0076040890550405395
재미,0.0076040890550405395
접시,0.0076040890550405395
간장,0.007563206855819892
그대로,0.007522324656599243
푸다,0.007522324656599243
밉다,0.007522324656599243
대기,0.0074814424573785955
타임,0.007440560258157948
땡기다,0.007440560258157948
수제,0.007440560258157948
사이,0.007399678058937299
특이하다,0.007399678058937299
대다,0.007399678058937299
하니,0.007399678058937299
거기,0.007358795859716652
펴다,0.007358795859716652
건지다,0.007358795859716652
나서다,0.007236149262054707
기도,0.007195267062834059
중간,0.007195267062834059
쓸다,0.0071543848636134106
꾸미다,0.007113502664392763
주방,0.007072620465172115
상가,0.006990856066730819
성수,0.006868209469068874
대림,0.006211906452222019
알콜,0.006009683285435265
이색,0.005846154488552673
거울,0.0057235078908907285
독특하다,0.005355568097904897
국수,0.004527321651619438
신상,0.003720280129078974
레코드,0.0018425146256590736
드레싱룸,0.0004211462001506454
