,tfidf
국수,0.6402786176335956
대림,0.5139360141540567
꼬치,0.28187649557410016
맛집,0.17710824058195673
먹다,0.16879329970956441
좋다,0.12222963082416732
술집,0.12222963082416732
맛있다,0.11807216038797116
보다,0.09728480820699033
지도,0.0964533141197511
을지로,0.0964533141197511
맥주,0.09395883185803339
나오다,0.07566596193877025
메뉴,0.07317147967705255
보기,0.06651952697913868
감성,0.06402504471742099
주문,0.05820458610674635
구이,0.05155263340883248
느낌,0.050721139321593244
추가,0.04739516297263631
너무,0.04656366888539708
분위기,0.044900680710918614
데이트,0.04157470436196168
성수,0.03991171618748321
복사,0.03991171618748321
거리,0.03908022210024398
추천,0.038248728013004746
동시,0.03741723392576551
전체,0.03741723392576551
한잔,0.03741723392576551
자다,0.036585739838526275
기능,0.036585739838526275
매다,0.036585739838526275
위치,0.03575424575128704
이웃,0.03575424575128704
신고,0.03492275166404781
공유,0.03492275166404781
본문,0.03492275166404781
오다,0.03409125757680857
구시,0.03325976348956934
도국,0.03325976348956934
범례,0.03325976348956934
컨트롤러,0.03325976348956934
부동산,0.03325976348956934
데이터,0.03325976348956934
국물,0.03242826940233011
레트로,0.03242826940233011
많다,0.03242826940233011
정말,0.03159677531509088
저녁,0.03159677531509088
닫다,0.029933787140612407
방문,0.029933787140612407
고기,0.029102293053373175
가게,0.029102293053373175
도지,0.02827079896613394
찍다,0.02827079896613394
찾다,0.02827079896613394
테이블,0.027439304878894708
점심,0.026607810791655473
서울특별시,0.026607810791655473
싶다,0.02577631670441624
기본,0.02577631670441624
사진,0.024944822617177006
요즘,0.024113328529937774
생기,0.024113328529937774
메뉴판,0.02328183444269854
상가,0.02328183444269854
말다,0.02328183444269854
소스,0.02328183444269854
시작,0.022450340355459307
들어가다,0.022450340355459307
간단하다,0.022450340355459307
오늘,0.021618846268220072
많이,0.02078735218098084
웨이,0.02078735218098084
내부,0.019955858093741605
안주,0.019955858093741605
하이,0.019955858093741605
가격,0.019955858093741605
인테리어,0.019124364006502373
리뷰,0.019124364006502373
두다,0.019124364006502373
느끼다,0.018292869919263138
즐기다,0.018292869919263138
아쉽다,0.017461375832023906
시원하다,0.01662988174478467
음식,0.01662988174478467
아주,0.01662988174478467
유명하다,0.01662988174478467
식당,0.01662988174478467
포차,0.01606050044231427
달다,0.01579838765754544
알다,0.01579838765754544
적다,0.01579838765754544
역시,0.01579838765754544
살짝,0.01579838765754544
영업,0.01579838765754544
김치,0.014989800412826654
타임,0.014966893570306204
앉다,0.014966893570306204
매콤,0.014966893570306204
먼저,0.014966893570306204
자리,0.014966893570306204
비주,0.014966893570306204
안녕하다,0.014966893570306204
좋아하다,0.014966893570306204
가보다,0.014966893570306204
처음,0.01413539948306697
식사,0.01413539948306697
괜찮다,0.01413539948306697
자주,0.01413539948306697
먹기,0.01413539948306697
어울리다,0.013303905395827736
해보다,0.012472411308588503
나다,0.012472411308588503
서울,0.012472411308588503
다양하다,0.012472411308588503
리다,0.012472411308588503
느껴지다,0.012472411308588503
주다,0.012472411308588503
생맥주,0.0117777003243638
마늘,0.01164091722134927
포스팅,0.01164091722134927
다녀오다,0.01164091722134927
친구,0.01164091722134927
코스,0.01164091722134927
오픈,0.010809423134110036
손님,0.010809423134110036
한번,0.010809423134110036
야외,0.010809423134110036
소주,0.010809423134110036
주방,0.010809423134110036
부드럽다,0.010809423134110036
매장,0.009977929046870802
근데,0.009977929046870802
종류,0.009977929046870802
볶음,0.009636300265388562
엄청,0.009146434959631569
가득,0.009146434959631569
모습,0.009146434959631569
끄다,0.009146434959631569
준비,0.009146434959631569
내다,0.009146434959631569
굽다,0.008565600235900944
근처,0.008314940872392335
해주다,0.008314940872392335
블로그,0.008314940872392335
옛날,0.008314940872392335
이자카야,0.008314940872392335
계속,0.008314940872392335
네이버,0.008314940872392335
개인,0.008314940872392335
보고,0.008314940872392335
넣다,0.008314940872392335
적당하다,0.008314940872392335
매일,0.008314940872392335
제대로,0.008314940872392335
오후,0.008314940872392335
뭔가,0.008314940872392335
모르다,0.008314940872392335
참고,0.008314940872392335
버리다,0.007483446785153102
고소하다,0.007483446785153102
개다,0.007483446785153102
사장,0.007483446785153102
튀김,0.007483446785153102
특이하다,0.007483446785153102
대기,0.007483446785153102
주차,0.007483446785153102
주소,0.007483446785153102
공간,0.007483446785153102
주말,0.007483446785153102
마지막,0.007483446785153102
달달,0.007483446785153102
조명,0.007483446785153102
넓다,0.007483446785153102
드리다,0.007483446785153102
차다,0.007483446785153102
파다,0.007483446785153102
후기,0.007483446785153102
기분,0.007483446785153102
기도,0.007483446785153102
원래,0.007483446785153102
기다리다,0.007483446785153102
날씨,0.006651952697913868
짜다,0.006651952697913868
굉장하다,0.006651952697913868
소개,0.006651952697913868
특히,0.006651952697913868
크다,0.006651952697913868
친절하다,0.006651952697913868
생각나다,0.006651952697913868
새우,0.006651952697913868
올라가다,0.006651952697913868
차로,0.006651952697913868
영상,0.006651952697913868
외관,0.006651952697913868
직원,0.006651952697913868
입구,0.006651952697913868
조합,0.006651952697913868
제일,0.006651952697913868
반찬,0.006424200176925708
넘다,0.005820458610674635
뜨다,0.005820458610674635
따르다,0.005820458610674635
가기,0.005820458610674635
매우,0.005820458610674635
가장,0.005820458610674635
들어오다,0.005820458610674635
수제,0.005820458610674635
재밌다,0.005820458610674635
깔끔하다,0.005820458610674635
선택,0.005820458610674635
가능,0.005820458610674635
이름,0.005820458610674635
출구,0.005820458610674635
좌석,0.005820458610674635
야채,0.005820458610674635
궁금하다,0.005820458610674635
가볍다,0.005820458610674635
저렴하다,0.005820458610674635
무치,0.00535350014743809
세트,0.004988964523435401
없이,0.004988964523435401
스타일,0.004988964523435401
서비스,0.004988964523435401
가깝다,0.004988964523435401
양념,0.004988964523435401
인기,0.004988964523435401
예쁘다,0.004988964523435401
취향,0.004988964523435401
그대로,0.004988964523435401
지다,0.004988964523435401
소품,0.004988964523435401
귀엽다,0.004988964523435401
배부르다,0.004988964523435401
나름,0.004988964523435401
늦다,0.004988964523435401
먹음,0.004988964523435401
따로,0.004988964523435401
만들다,0.004988964523435401
걸다,0.004988964523435401
덥다,0.004988964523435401
다르다,0.004988964523435401
골목,0.004988964523435401
나가다,0.004988964523435401
드디어,0.004988964523435401
도움말,0.004988964523435401
메인,0.004988964523435401
사이,0.004988964523435401
포장마차,0.004282800117950472
노포,0.004282800117950472
주류,0.004157470436196168
땡기다,0.004157470436196168
장소,0.004157470436196168
동네,0.004157470436196168
살다,0.004157470436196168
써다,0.004157470436196168
쓰다,0.004157470436196168
인스타,0.004157470436196168
아직,0.004157470436196168
예전,0.004157470436196168
안되다,0.004157470436196168
여행,0.004157470436196168
언니,0.004157470436196168
야장,0.004157470436196168
쏘다,0.004157470436196168
독특하다,0.004157470436196168
별로,0.004157470436196168
대다,0.004157470436196168
항상,0.004157470436196168
서다,0.004157470436196168
붙다,0.004157470436196168
가능하다,0.004157470436196168
어떻다,0.004157470436196168
중간,0.004157470436196168
중구,0.004157470436196168
광고,0.003325976348956934
곱창,0.003325976348956934
화질,0.003325976348956934
고르다,0.003325976348956934
꾸미다,0.003325976348956934
고민,0.003325976348956934
필수,0.003325976348956934
맞다,0.003325976348956934
피자,0.003325976348956934
평일,0.003325976348956934
판매,0.003325976348956934
남다,0.003325976348956934
따다,0.003325976348956934
요리,0.003325976348956934
돼다,0.003325976348956934
도착,0.003325976348956934
노상,0.003325976348956934
코드,0.003325976348956934
자동,0.003325976348956934
잡다,0.003325976348956934
가득하다,0.003325976348956934
재생,0.003325976348956934
트랙,0.003325976348956934
일상,0.003325976348956934
소요,0.003325976348956934
신기하다,0.003325976348956934
비싸다,0.003325976348956934
빨리,0.003325976348956934
새롭다,0.003325976348956934
계란,0.003325976348956934
카페,0.0024944822617177006
계단,0.0024944822617177006
완전,0.0024944822617177006
냄새,0.0024944822617177006
퇴근,0.0024944822617177006
일요일,0.0024944822617177006
우측,0.0024944822617177006
마리,0.0024944822617177006
간판,0.0024944822617177006
컨셉,0.0024944822617177006
바삭,0.0024944822617177006
거기,0.0024944822617177006
다니다,0.0024944822617177006
부르다,0.0024944822617177006
건물,0.0024944822617177006
걸리다,0.0024944822617177006
가면,0.0024944822617177006
이야기,0.0024944822617177006
발견,0.0024944822617177006
갈다,0.0024944822617177006
만나다,0.0024944822617177006
미리,0.0024944822617177006
접시,0.0024944822617177006
기억,0.0024944822617177006
화장실,0.0024944822617177006
받다,0.0024944822617177006
깔다,0.0024944822617177006
작다,0.0024944822617177006
하니,0.0024944822617177006
고추,0.0024944822617177006
자체,0.0024944822617177006
이용,0.0024944822617177006
펴다,0.0024944822617177006
편하다,0.0024944822617177006
오빠,0.0024944822617177006
푸다,0.0024944822617177006
안내,0.0024944822617177006
빠지다,0.0024944822617177006
즐겁다,0.001662988174478467
지로,0.001662988174478467
관련,0.001662988174478467
주변,0.001662988174478467
종로구,0.001662988174478467
멀티,0.001662988174478467
공유소스,0.001662988174478467
도리,0.001662988174478467
지원,0.001662988174478467
스타,0.001662988174478467
종로,0.001662988174478467
야하다,0.001662988174478467
더보,0.001662988174478467
직접,0.001662988174478467
힘들다,0.001662988174478467
화면,0.001662988174478467
기초,0.001662988174478467
길이,0.001662988174478467
끝나다,0.001662988174478467
새벽,0.001662988174478467
플레이어,0.001662988174478467
샐러드,0.001662988174478467
나서다,0.001662988174478467
구경,0.001662988174478467
거울,0.001662988174478467
토마토,0.001662988174478467
노래,0.001662988174478467
선거,0.001662988174478467
코로나,0.001662988174478467
설명,0.001662988174478467
놓다,0.001662988174478467
늘다,0.001662988174478467
광고정보,0.001662988174478467
건지다,0.001662988174478467
달라지다,0.001662988174478467
간장,0.001662988174478467
동영상,0.001662988174478467
미지,0.001662988174478467
레이어,0.001662988174478467
싸다,0.001662988174478467
무조건,0.001662988174478467
인코딩,0.001662988174478467
쓸다,0.001662988174478467
매력,0.001662988174478467
래그,0.001662988174478467
만원,0.001662988174478467
마르다,0.001662988174478467
라이센스,0.001662988174478467
위해,0.001662988174478467
안쪽,0.001662988174478467
갑자기,0.001662988174478467
이쁘다,0.001662988174478467
알콜,0.001662988174478467
