,단어,tf-idf,idf
10680,은은하다,8.387393239633353,6.169768056648118
4794,매실,8.207801728474143,6.349328452000744
4064,레몬,5.395674350667725,7.579373496636455
4259,리지,4.5245935773618715,9.151770137390207
1962,끝맛,3.8707292553768076,7.027876833139537
4795,매실주,3.869499354457243,6.6719267895587535
1638,기존,3.8518831054094047,7.512479261806425
9095,알코올,3.2246825472961405,7.536289910500144
8198,스타일,3.172719269599395,7.3059434468918765
947,곳,3.1704052679572152,6.71074149377426
8221,스트레이트,3.0113325224739595,7.947797333064271
14910,해골,2.861187250396355,10.702367549801373
14836,할로윈,2.7887470323023944,11.038839786422587
8002,순하다,2.703776688046708,6.527980279905736
15234,혼술,2.5378169762692666,7.263782636067598
15337,화학,2.4117138627439987,8.115678205703432
11294,자두,2.362218459746877,9.875688976616905
11799,점,2.2867075656686753,6.78180964192339
8036,술병,2.252856013349377,7.651065425092572
9701,역,2.1314745454927904,8.253828544184248
7393,샷,2.118538069343173,9.875688976616905
2683,니,2.109499344307666,7.320401530067106
9022,안주,2.1004877881029325,6.547958746836623
941,곱다,2.037402555626753,7.360010668162152
13489,친절하다,2.034757795016935,7.176007025185212
12259,주류,2.0068613641067645,7.4333419412477015
10477,원하다,2.0,7.427921873778362
241,감사히,1.9522931044012641,8.266251064182805
15654,힙,1.9294642928529977,10.702367549801373
8765,쓸다,1.9250797620181832,7.110943431838151
13829,타도,1.9181708829827466,11.038839786422587
1425,그림,1.9101955357806122,10.163371049068687
14493,표지,1.904643530916605,10.702367549801373
14781,한술,1.8799111325583158,8.357818257708296
2247,냄새,1.765121307702621,6.751123831219946
7412,서다,1.7559407178105866,6.651825610237666
4519,만족도,1.7533997414273799,7.644331392911228
12683,진토닉,1.6932254358546168,9.652545425302696
7144,살수,1.678926792667987,8.458622956830261
10049,완료,1.668659044127796,8.640944513624216
7293,새롭다,1.6595554642957246,7.099201613961467
9760,연휴,1.6298429254203346,7.637642404760431
2674,늦다,1.5919709631368386,6.889375924979406
