,단어,tf-idf,idf
8239,스파클링,213.50222169180913,5.963665971188759
6279,복분자,201.29739850521187,6.519227488796142
10036,와인,182.51767772084287,4.7985639412518175
6280,복분자주,85.66169185812433,7.455320847966477
10714,음료수,80.20415584895959,6.742915850802117
2924,달콤하다,56.62021476347583,5.70419049062716
10713,음료,56.09237827711843,6.870625375634031
1497,금방,41.70589924473429,6.864452516526949
167,간단하다,40.90261958806938,7.651065425092572
4825,맥주,36.52788390093342,6.978396775876167
1855,꽂다,35.23661576716287,8.458622956830261
12684,진하다,33.04214466545723,6.018914445419238
2839,단맛,31.563272092898146,5.515780147196643
8002,순하다,27.639752015517153,6.527980279905736
7270,상큼,26.844859953100993,6.584492490169079
13402,취하,26.303855961443745,7.035149592468617
15234,혼술,26.291938063864205,7.263782636067598
10208,요술,25.478812497848057,6.961302342516867
15256,홀짝,24.22029615729498,7.3059434468918765
10368,우연히,19.799456674543272,7.197239245290986
947,곳,19.746125790305378,6.71074149377426
10670,은근,19.430307274703743,7.637642404760431
12775,짱,18.5182088380487,7.006370627918574
11433,잘못,18.354506627987735,7.804090612398095
9662,여성,18.29094950674255,7.417169082002101
7649,세지,18.026490466391255,8.08392950738885
200,갈다,17.758222942110812,6.889375924979406
5433,뭐,17.034317682507194,6.58682077992867
2650,늘다,16.95878995488181,6.185248241936017
1999,나누다,16.859954676775857,6.964697931518005
7790,손님,16.09572272213104,6.934544893347318
7628,세번,15.973878895343304,7.171814146925176
5732,반주,15.616994197640903,7.250114997338934
13869,탄산음료,15.504819144285872,8.357818257708296
13911,탱,15.401773730541496,7.611325096443058
11640,저녁,15.303372810661672,7.02065658516605
2436,놀다,14.848421573987615,7.4333419412477015
9251,양도,14.371095128616695,7.637642404760431
3056,대신,14.224920625809817,7.477793703818535
1002,과실주,14.104057743543413,8.229437091060088
14255,판매,14.080128147254674,6.737481054816159
4944,먹음,13.941844904067612,7.506614142354027
