,단어,tf-idf,idf
15617,희다,27.75351426906012,7.37016303962617
11891,정종,18.580882868792457,8.229437091060088
10054,완벽하다,16.81885096945623,6.924692596904306
8002,순하다,15.74791366706082,6.527980279905736
2521,누룩,14.724248382839594,7.401253626696201
1740,깨끗하다,14.036797442326161,7.180217557721556
9022,안주,13.545246902612666,6.547958746836623
11760,전통,13.4838429823073,7.354972874132194
1713,깔다,13.178252593049459,6.978396775876167
10315,용하다,11.85922711185498,7.8119957919052085
15499,훌륭하다,11.685913706120104,6.992285888036834
2247,냄새,11.359820394972953,6.751123831219946
2180,낫다,11.038456262724711,7.79624743493707
4783,매력,10.87201145701921,7.017065917035321
7053,사케,10.602241555608856,7.860785956074641
9652,여러,10.164115734936866,7.530283886439932
2650,늘다,10.160802509466189,6.185248241936017
15337,화학,9.912272549143042,8.115678205703432
7422,서명,9.770993479617928,8.473890428961049
947,곳,9.720482961519036,6.71074149377426
7790,손님,9.578222640538925,6.934544893347318
3340,독특하다,9.208190066130106,7.444271011779891
8856,아부지,9.122480326799622,7.66467107714835
