,단어,tf-idf,idf
6287,복숭아,51.19017161689223,5.555703982882008
10680,은은하다,15.028682714748065,6.169768056648118
8332,시럽,4.478973158154646,9.429401873988486
1006,과일,2.78854507843925,7.031506601190116
7790,손님,2.5995402047133394,6.934544893347318
4225,리,2.4347673274237347,7.920889880144347
10208,요술,2.3082193562149174,6.961302342516867
11568,재미,2.2417818911915464,7.637642404760431
2924,달콤하다,2.0862582050771694,5.70419049062716
2839,단맛,1.917106539258596,5.515780147196643
14255,판매,1.9058750325027207,6.737481054816159
9342,어린이,1.863430592705164,11.038839786422587
11376,작정,1.809327790562023,11.038839786422587
801,고르다,1.8007704752312579,7.82799613325165
13868,탄산수,1.7704328905161542,7.277639670729024
12358,줄,1.7479219696248822,7.00283080121345
6369,봣,1.691470320435101,7.57310388362286
1962,끝맛,1.672362840772958,7.027876833139537
9652,여러,1.6425064787088408,7.530283886439932
10714,음료수,1.6398803565225613,6.742915850802117
1408,그럭저럭,1.6232710619144544,8.798130097146629
7412,서다,1.6114149372518023,6.651825610237666
2003,나니,1.5823864096681217,9.429401873988486
5612,바,1.5774271992096502,8.023304885572415
2233,내일,1.5654917914149826,8.587834688310267
3194,덥다,1.5305994071147753,7.107014153698261
15266,홈파티,1.495026140638675,7.994317348699163
9095,알코올,1.469209901815089,7.536289910500144
9022,안주,1.4511462976951708,6.547958746836623
15019,행복하다,1.4418776427568094,7.301170168139218
2650,늘다,1.4110443786916549,6.185248241936017
7293,새롭다,1.4049737301492495,7.099201613961467
9872,오늘,1.3833130407914456,6.72938384458354
10815,이나,1.3812754063832484,7.869154205745158
4640,맛보기,1.3791876022727791,8.521143313811596
6975,사르다,1.376359758071911,8.063310220186114
12914,차갑다,1.3542849200617129,7.630997862041762
6318,본적,1.319056285036309,8.887077583163125
8442,식품,1.2973093628118835,9.316073188681482
2111,날다,1.280180708712137,8.073566720353304
13512,칭찬,1.253357498963743,7.644331392911228
7516,선택,1.2234671438760532,7.483491724933173
12684,진하다,1.2221067523050095,6.018914445419238
