,단어,tf-idf,idf
4878,머루,77.36457291386603,7.765475776270316
10036,와인,22.40533271901662,4.7985639412518175
12684,진하다,14.828724313048236,6.018914445419238
2924,달콤하다,10.07848420891031,5.70419049062716
14419,포도주,7.921015585696457,8.094400807256147
8477,신맛,6.657294898069323,6.656813151748705
5301,무주,5.47300645143898,10.250382426058316
13868,탄산수,5.410404795890786,7.277639670729024
14417,포도,5.3442072886302485,7.286985533147262
13694,콤달콤,5.197244974103416,8.217460900013373
12880,찌다,5.13437527009114,7.390782326828905
6280,복분자주,5.071792527490847,7.455320847966477
6279,복분자,5.04473618921624,6.519227488796142
1002,과실주,4.9642758175940065,8.229437091060088
4783,매력,4.887502832329711,7.017065917035321
2062,나중,4.588289699250128,7.197239245290986
7270,상큼,4.178103354836571,6.584492490169079
2839,단맛,3.924035757118501,5.515780147196643
2944,담그다,3.387497323203354,7.743002920418258
7091,산미,3.37156092366825,7.197239245290986
15292,홍초,3.349675214465292,9.316073188681482
5778,발효,3.3126706412468665,7.180217557721556
10054,완벽하다,3.2019359369860627,6.924692596904306
10315,용하다,2.9287161051055284,7.8119957919052085
7675,셔,2.856978236950717,8.44358507946572
2247,냄새,2.841425831583373,6.751123831219946
8436,식전,2.7420162667272585,8.819636302367591
1197,구천동,2.7201032892889563,10.856518229628632
11671,적극,2.6826530184185646,7.735622813120635
14745,한국,2.6741387258442524,7.422531025143486
15499,훌륭하다,2.657783101366161,6.992285888036834
2915,달콤,2.6422708528198564,8.291568872167096
3179,덜,2.5885351649600126,7.027876833139537
14852,함량,2.5728945699696872,9.470223868508741
9872,오늘,2.541629227803319,6.72938384458354
39,가득,2.54031891549221,8.266251064182805
776,고급스럽다,2.5219412723417904,5.646121744453065
9382,어요,2.5066443879831075,7.678464399280687
1962,끝맛,2.4902795942020783,7.027876833139537
3835,떫,2.442568951617474,8.984716052727041
7412,서다,2.43337953785735,6.651825610237666
8765,쓸다,2.4106682827882926,7.110943431838151
4954,먼지,2.3794987107069066,9.55723524549837
