,단어,tf-idf,idf
6287,복숭아,12.320839274997667,5.555703982882008
10680,은은하다,4.493494852589956,6.169768056648118
13534,칵테일,1.1894448475911976,7.929778827561592
5533,미치다,1.0,8.159641329124547
9903,오만,1.0,11.261983337736796
797,고량주,0.9580611748773251,8.08392950738885
13895,태깔,0.9569320797137247,11.955130518296741
6824,빵빵,0.9547302858828469,9.390181160835205
7617,세다,0.9476854219371208,6.944495224200486
15351,확연,0.9452115805881462,10.856518229628632
12906,찡하다,0.9328244455587172,11.955130518296741
12522,지네,0.9305389942723264,8.659293652292412
14397,평소,0.9273222758201859,6.563778285781516
11760,전통,0.9229832381021137,7.354972874132194
3336,독주,0.914918421294429,8.756457400746061
11532,장식,0.9061125645191785,8.677985785304564
4088,려고,0.902462521313702,7.59842169160715
11439,잘살다,0.900686493501475,8.887077583163125
15248,홀랑,0.8932496808249054,11.038839786422587
13048,챙기다,0.8683197877263931,7.773080375655535
11306,자리,0.8673854588258229,7.472127966282858
3340,독특하다,0.8665812733343176,7.444271011779891
6354,봉숭아,0.8628171250344795,11.261983337736796
10718,음미,0.8520190222495126,8.622926008121539
15256,홀짝,0.8433034128836483,7.3059434468918765
11433,잘못,0.8391791994427713,7.804090612398095
10421,움,0.8238190626859153,8.20562644236637
5095,모름,0.8038581557977129,10.451053121520468
200,갈다,0.7773547821387027,6.889375924979406
11948,제법,0.7623821956185639,9.429401873988486
3341,독해,0.7543415305097169,8.716452066132362
15042,향가,0.745628870036977,11.549665410188577
10796,이강주,0.7434137187996808,9.352440832852357
10885,이사,0.7400892720106911,10.08332834139515
6210,보드카,0.7364321267727094,8.69703398027526
6622,브드럽,0.7362251388979392,10.163371049068687
14037,통술,0.727394121789943,8.291568872167096
13319,추억,0.7253883275008982,8.93470563215238
14165,특히,0.7237908214249775,6.978396775876167
11695,적절하다,0.7236887528499971,8.622926008121539
14263,팔고,0.7182054184197292,10.250382426058316
4496,만발,0.7138191628130357,11.549665410188577
9273,양주,0.7118609190843317,7.579373496636455
