,단어,tf-idf,idf
7387,샴페인,315.52852166657743,6.149995549380253
8239,스파클링,150.73340594131722,5.963665971188759
10036,와인,140.38011384292832,4.7985639412518175
8477,신맛,135.2532395729173,6.656813151748705
7270,상큼,116.66625511156175,6.584492490169079
13132,청량감,105.26600739457045,7.083757291533994
776,고급스럽다,92.77060563979904,5.646121744453065
2924,달콤하다,88.40192630534051,5.70419049062716
2839,단맛,78.9563643410724,5.515780147196643
10175,요구르트,74.55550989335428,7.477793703818535
12684,진하다,66.67417184425196,6.018914445419238
7091,산미,65.49150853129522,7.197239245290986
7030,사이다,63.995164263547196,7.171814146925176
13146,청량하다,60.44585765466228,7.637642404760431
14397,평소,51.98867924054574,6.563778285781516
7783,손,50.00977504967472,7.455320847966477
12622,진,48.901308023216494,6.985317218720741
11206,입,48.47854732669372,6.427687528756948
9764,열다,48.18648079021706,7.114888210129167
2650,늘다,45.45760760551231,6.185248241936017
3165,덕분,45.42647950251059,6.8163952215731705
7532,설명,45.34646008600842,7.14701948831196
10714,음료수,45.083052795298435,6.742915850802117
6968,사랑,45.03913036815262,7.227742699584401
9349,어머니,44.92817185168284,7.335071719814899
13574,캠핑,44.56934821100736,7.091449637157149
1999,나누다,44.44671906072245,6.964697931518005
5433,뭐,43.542108193548536,6.58682077992867
5069,명품,42.800606768203124,7.706635276247383
7293,새롭다,41.36120090362436,7.099201613961467
12390,중독,40.44938724896214,7.282301683834835
7790,손님,40.2546143857429,6.934544893347318
13694,콤달콤,40.145167649202534,8.217460900013373
7628,세번,39.532069251267885,7.171814146925176
15021,행사,39.35235440741767,7.773080375655535
14156,특이하다,38.932397017113296,7.277639670729024
5778,발효,38.41768429920364,7.180217557721556
1638,기존,37.0112307108876,7.512479261806425
14628,필요없다,36.98306357747901,7.263782636067598
7311,색다르다,36.79492470063708,7.406530683797045
3340,독특하다,36.369640381088054,7.444271011779891
13308,추가,36.23280772958663,6.873726153312279
