,단어,tf-idf,idf
761,계피,19.996042291762173,8.93470563215238
776,고급스럽다,16.418764861325617,5.646121744453065
5063,명주,16.246488735486793,8.42876999368058
10518,위스키,6.03300786302851,7.765475776270316
9229,약주,5.453621928612602,8.159641329124547
9230,약초,4.740549180766237,10.163371049068687
8036,술병,4.251930193818402,7.651065425092572
11799,점,4.236086584305906,6.78180964192339
3741,따로,3.9661493571509134,7.3059434468918765
5381,물건,3.8816308045646473,7.130824802391979
4783,매력,3.4987846826629365,7.017065917035321
8916,아주아주,3.312851433073572,7.79624743493707
10680,은은하다,3.279442887233078,6.169768056648118
2818,다행,3.26807254943825,7.33015770501247
9153,애,3.1303234801956115,6.992285888036834
3340,독특하다,3.1208843368250356,7.444271011779891
12012,조만간,3.080250929174113,7.438791546015266
9245,양,3.048051428064295,7.354972874132194
14386,평,2.867137908455195,7.699517808478519
10274,용기,2.847888279757723,8.229437091060088
7254,상자,2.754230990072339,7.009923029522941
13308,추가,2.7339889429298623,6.873726153312279
12131,종이,2.7062305049752617,8.104982916586682
2674,늦다,2.703676558252065,6.889375924979406
5049,명불허전,2.675724008263736,8.304472277003004
15353,확인,2.6628765821895337,7.920889880144347
14156,특이하다,2.50410653864376,7.277639670729024
9246,양가,2.4785063039536155,8.756457400746061
12617,직접,2.4550680307254416,6.773346968004657
11349,자체,2.418453270487693,7.301170168139218
7790,손님,2.2716461239014243,6.934544893347318
12132,종이가방,2.256479728791052,8.716452066132362
8799,아끼다,2.219808955797771,7.34996033230865
14255,판매,2.21881454321507,6.737481054816159
10644,으뜸,2.195432242685297,9.037359786212463
8452,신경,2.1781825637308296,6.9312499974504655
2232,내용물,2.174656127002079,7.929778827561592
2062,나중,2.1474976743396654,7.197239245290986
7655,세트,2.1375168469201737,7.579373496636455
9846,예술,2.1288932897104966,8.317544358570355
2650,늘다,2.107043775380544,6.185248241936017
12684,진하다,2.0912191445062103,6.018914445419238
10718,음미,2.031514988363332,8.622926008121539
