,단어,tf-idf,idf
10518,위스키,14.29342898121478,7.765475776270316
1740,깨끗하다,12.576825966444135,7.180217557721556
10054,완벽하다,12.43864180506602,6.924692596904306
9273,양주,12.210235411464557,7.579373496636455
7617,세다,11.586923763004009,6.944495224200486
3272,도르다,11.476836168893287,7.844256654123431
15499,훌륭하다,10.519833155229364,6.992285888036834
11760,전통,9.736875717478041,7.354972874132194
647,겠다,9.640489270066622,7.159339972700001
11816,접,9.528278615115148,7.245600316984408
1713,깔다,9.500361544806427,6.978396775876167
3336,독주,9.453583368990742,8.756457400746061
13489,친절하다,9.187972367214977,7.176007025185212
4783,매력,8.954567771580502,7.017065917035321
9022,안주,8.736280510204772,6.547958746836623
15019,행복하다,8.681455779734723,7.301170168139218
10564,유리,8.401297758160155,7.79624743493707
390,개별,7.736183937287797,8.587834688310267
8280,습,7.710729373641175,7.167638775514695
15650,힘들다,7.586402355013635,6.883086596071842
15617,희다,7.41617532937997,7.37016303962617
797,고량주,7.356834516773972,8.08392950738885
5085,모든,7.300116912874195,7.912079250462192
8002,순하다,7.225170255332733,6.527980279905736
13097,천천히,7.130066058235371,7.903345570493437
8221,스트레이트,6.789993877782494,7.947797333064271
11891,정종,6.725301463360214,8.229437091060088
7790,손님,6.717682662884863,6.934544893347318
7043,사주다,6.5380658892884425,8.241558451592434
