,tfidf
와인,0.4985101478246619
분위기,0.4276786699862657
메뉴,0.23888011965390402
안주,0.19840498946053475
파스타,0.1593261080573676
맥주,0.14268764251713087
칵테일,0.13551483463476163
데이트,0.13141608727340778
테이블,0.12578030965154624
느낌,0.11707047150866931
카페,0.111947037306977
도지,0.10105973962838084
치즈,0.09619247713677315
친구,0.09375884589096929
이색,0.09363076003592699
소스,0.09004435609474237
음식,0.08671412386364237
서울,0.08522920430345586
예약,0.08325580577750005
정말,0.07813237157580774
서면,0.07590387151707266
요리,0.07504490596904996
메뉴판,0.07390553835941159
튀김,0.0730656996577783
소주,0.06811768387959918
번길,0.0676628797523619
홍대,0.06744601154802742
내부,0.06647655876695774
오늘,0.06353058410098467
종류,0.06276206897073082
공간,0.061481210420307734
감성,0.05955992259467312
부산,0.05954112319742205
한잔,0.05827906404425004
입구,0.057726850745423046
인테리어,0.05610160450853081
영상,0.05584543279844619
처음,0.053924144972811575
가격,0.05366797326272696
감자,0.053603504263607105
피자,0.05195416567088074
알다,0.051618599582050034
새우,0.05059391274171157
크림,0.04854453906103465
치킨,0.047171083751974256
영업,0.04675133709044234
광안,0.04575919111457808
조명,0.0444457916996808
주류,0.04418961998959618
리다,0.04354919071438464
제주,0.042388001833067776
건대,0.04228929984522619
계속,0.03983470091815772
저녁,0.039322357497988486
스테이크,0.03868192822277695
선택,0.03868192822277695
먹기,0.03868192822277695
달달,0.038169584802607716
매콤,0.03809972149197921
주소,0.03778532723748079
조합,0.037769853773433934
대전,0.03751819934986734
식당,0.03743998605488866
소요,0.03727298381731156
위스키,0.036504468687057715
광고,0.03599212526688848
이태원,0.03578325371519139
코드,0.03573595355680387
새벽,0.035460779743617006
샐러드,0.03522361013663464
화질,0.03483935257150772
트랙,0.03407083744125387
요즘,0.03368657987612695
화장실,0.03364650729161801
익선동,0.033614571671846456
보고,0.033430408166042334
회관,0.03318083526317747
족발,0.03318083526317747
주점,0.03318083526317747
막걸리,0.03315170571380009
재생,0.03304615060091541
한번,0.03266189303578849
커피,0.03253380718074618
준비,0.03253380718074618
이자카야,0.0323270364174369
잠실,0.0323133624458395
자동,0.032149549615619256
코스,0.03189337790553464
전통주,0.03183223483961899
먼저,0.03150912034040772
장소,0.03150912034040772
이름,0.030740605210153867
레스토랑,0.030347830106165256
오픈,0.030228261789984636
토마토,0.030182896246892618
강남역,0.029710943993825577
출구,0.029688094669074707
근처,0.02933166080468848
연남동,0.029277207585156596
역시,0.029203574949646174
기분,0.029203574949646174
가기,0.029075489094603866
뭔가,0.029075489094603866
판매,0.028947403239561558
웨이,0.028863425372711523
강남,0.028843471176487608
살짝,0.02881931738451925
고기,0.02881931738451925
야외,0.028698491513438885
울산,0.028626602972153116
음료,0.028533557654166247
경기도,0.02840973476781862
단체,0.02836862379489361
주말,0.028203689935620974
인스타,0.028050802254265404
대구,0.028038756076348335
지하,0.028038756076348335
성수,0.02775913015481514
소개,0.02766654468913848
손님,0.027410372979053865
취향,0.02715420126896925
명란,0.02710852554181166
국물,0.02704915292071251
서비스,0.026898029558884633
떡볶이,0.026719285202167237
생기,0.026257600283673094
광주,0.025894615905804053
창원,0.025807316315804702
안내,0.025617171008461555
골목,0.025489085153419248
디저트,0.025399814327986138
안쪽,0.025399814327986138
차로,0.02536099929837694
라운지,0.025234880468713503
이용,0.025232913443334632
합정,0.025156711702801222
리뷰,0.025104827588292324
루프,0.025104827588292324
테라스,0.025069946609440865
생맥주,0.025069946609440865
주차,0.024976741733250016
불당동,0.02493984349846673
좌석,0.024905012750168227
가득,0.02474007889089559
부천,0.024722975294132234
