,tfidf
먹다,0.6474101311809703
보다,0.2153687824683832
들다,0.1885597285780699
좋다,0.18345324212277211
키토,0.16835108005284893
다이어트,0.1595233774040629
운동,0.15691580985242146
식단,0.14689297207579977
이다,0.13907026942087553
그렇다,0.13586513430531627
단식,0.11848135062770684
빠지다,0.11152783715666306
자다,0.11117472905071163
탄수,0.10484594530558194
많이,0.10438418855164544
너무,0.10397675612170147
해보다,0.10261864802188823
감사하다,0.09848999939845599
감량,0.08982526972164753
지방,0.0863756751481219
섭취,0.08626702650013685
맞다,0.07833567519722755
음식,0.07472310765172432
시작,0.07464162116573554
칼로리,0.07390824279183639
하루,0.07344648603789988
가다,0.07157229686015762
오다,0.07007837795036306
단백질,0.06717202661676273
많다,0.06630283743288226
싶다,0.06461878338911384
혈당,0.0571763510021373
나오다,0.056850405058182125
어떻다,0.05562810776835021
체중,0.05481324290846227
아침,0.05348229697064529
알다,0.052721756434749883
유지,0.052341486166802176
빼다,0.049543783481186904
받다,0.04935364834721305
오늘,0.04932648618521679
케톤,0.04932648618521679
말다,0.04932648618521679
수치,0.04813135105738114
저녁,0.04796837808540355
모르다,0.04772391862743717
괜찮다,0.047180675387511875
효과,0.04709918890152308
공복,0.04701770241553428
안되다,0.04669175647157911
탄수화물,0.04603986458366875
식사,0.044980540265814425
챙기다,0.04476324296984431
한번,0.04449162134988166
되어다,0.04185689163624398
도움,0.04139513488230748
진짜,0.040444459212438215
힘들다,0.03984689164852039
정말,0.03903202678863245
건강하다,0.03895054030264365
몸무게,0.03873324300667354
적다,0.03867891868268101
넘다,0.03813567544275571
높다,0.03808135111876318
근데,0.037538107878837886
클린,0.0373751349068603
줄이다,0.03574540518708441
찌다,0.0355281078911143
계속,0.035365134919136704
방법,0.03517499978516285
상태,0.035012026813185264
건강,0.034007026819323466
해주다,0.033300810607420586
늘리다,0.03283905385348408
돼다,0.03270324304350276
살이,0.03229581061355879
중요하다,0.03224148628956626
헐다,0.0321328376415812
드리다,0.03137229710568579
추천,0.030666080893782904
방탄,0.030503107921805314
조절,0.029905540357887492
고기,0.029525270089939784
나다,0.029525270089939784
비타민,0.02917216198398834
정보,0.029063513336003283
처음,0.02903635117400702
검사,0.028683243068055576
궁금하다,0.028330134962104136
병원,0.027162161996264752
스트레스,0.027134999834268488
이렇다,0.026972026862290898
커피,0.026374459298373072
점심,0.02629297281238428
늘다,0.02623864848839175
소금,0.026211486326395486
끄다,0.02555959443848513
야하다,0.025396621466507542
꾸준하다,0.025369459304511278
요즘,0.02493486471257104
쉬다,0.02482621606458598
걱정,0.024771891740593452
크다,0.024717567416600923
엄청,0.02469040525460466
생기다,0.024581756606619598
매일,0.024554594444623334
마시다,0.02401135120469804
느낌,0.023794053908727922
야채,0.023359459316787685
화이팅,0.023305134992795157
어렵다,0.02303351337283251
근육,0.022897702562851185
증상,0.02281621607686239
주다,0.02270756742887733
어제,0.022653243104884802
식욕,0.022544594456899745
체지방,0.022544594456899745
보고,0.022490270132907213
일반,0.02240878364691842
일주일,0.022055675540966976
다르다,0.02194702689298192
가요,0.02178405392100433
평소,0.0217297295970118
아프다,0.021648243111023008
대사,0.021512432301041683
배고프다,0.0212679728430753
따르다,0.020996351223112653
사량,0.020914864737123857
원래,0.020561756631172417
느끼다,0.020453107983187356
고민,0.020371621497198563
만들다,0.0203444593352023
정체,0.020262972849213506
습관,0.020235810687217238
쓰다,0.020208648525220974
보통,0.019937026905258327
증량,0.019855540419269534
목표,0.019801216095277005
양제,0.019746891771284473
계시다,0.01950243231331809
이제,0.01950243231331809
기초,0.01936662150333677
참고,0.019339459341340504
생리,0.018904864749400268
떨어지다,0.01882337826341147
끊다,0.018769053939418943
식이,0.018660405291433885
심하다,0.018660405291433885
식품,0.018660405291433885
마그네슘,0.0184159458334675
이유,0.018307297185482442
아웃,0.018198648537497385
제한,0.017927026917534734
열심히,0.01776405394555715
아직,0.017736891783560884
먹기,0.017736891783560884
올리다,0.017628243135575823
차다,0.01754675664958703
안좋다,0.017193648543635587
필요하다,0.017193648543635587
건지다,0.017166486381639322
없이,0.01708499989565053
바꾸다,0.017030675571657997
위해,0.016840540437684147
버터,0.01675905395169535
가장,0.016704729627702822
간식,0.016677567465706557
들어가다,0.016650405303710293
댓글,0.016541756655725232
관리,0.01646027016973644
마음,0.016270135035762585
찾다,0.01624297287376632
요요,0.016107162063784996
변화,0.01599851341579994
소화,0.015917026929811146
가보다,0.015889864767814878
에너지,0.015862702605818613
조금씩,0.01578121611982982
버리다,0.01567256747184476
개월,0.015509594499867174
컨디션,0.01515648639391573
과일,0.015129324231919466
보이다,0.014993513421938142
넣다,0.014939189097945614
질문,0.014912026935949348
좋아지다,0.014912026935949348
유산균,0.014830540449960555
이후,0.014776216125968024
낮다,0.01474905396397176
갑자기,0.01458608099199417
제일,0.014423108020016583
초반,0.014395945858020318
자주,0.014314459372031524
지키다,0.014232972886042729
적당하다,0.014232972886042729
말씀,0.014151486400053936
맞추다,0.014151486400053936
가능하다,0.014097162076061405
확실하다,0.014097162076061405
계란,0.014042837752068877
살다,0.01401567559007261
노력,0.01401567559007261
라면,0.013961351266080082
수도,0.013934189104083818
채소,0.013879864780091287
수분,0.013852702618095023
채우다,0.013689729646117435
답변,0.013635405322124905
결과,0.01355391883613611
가슴,0.013526756674139846
두다,0.013390945864158522
충분하다,0.013336621540165993
참다,0.01314648640619214
비율,0.013119324244195875
오일,0.013064999920203345
힘드다,0.01298351343421455
치즈,0.012956351272218286
좋아하다,0.012820540462236962
읽다,0.012793378300240698
항상,0.012739053976248168
기다,0.012739053976248168
치팅,0.012739053976248168
재다,0.012548918842274315
추가,0.01252175668027805
가끔,0.01252175668027805
콜레스테롤,0.012494594518281785
머리,0.012385945870296726
터지다,0.012358783708300462
사용,0.012304459384307933
고구마,0.012250135060315403
천천히,0.012222972898319138
부탁드리다,0.012195810736322874
완전,0.012168648574326608
찾아보다,0.012114324250334079
포함,0.012087162088337815
검색,0.012059999926341549
부족하다,0.012032837764345284
신경,0.01200567560234902
고프다,0.01195135127835649
오래,0.011897026954363961
뭔가,0.011788378306378902
기간,0.011706891820390107
대다,0.011706891820390107
카페,0.011679729658393843
일차,0.011679729658393843
써다,0.011679729658393843
기분,0.011652567496397578
지나다,0.011652567496397578
겠다,0.011625405334401314
조언,0.011625405334401314
위주,0.011625405334401314
걸다,0.011598243172405048
제품,0.011598243172405048
현재,0.01154391884841252
돌아오다,0.01143527020042746
지다,0.011353783714438665
예전,0.011217972904457342
대신,0.011217972904457342
비건,0.011163648580464813
사다,0.011136486418468547
바디,0.011027837770483488
역시,0.010946351284494695
짜다,0.010919189122498429
그게,0.010701891826528313
대단하다,0.010674729664532047
내일,0.010674729664532047
제대로,0.010647567502535782
얼마나,0.010620405340539518
중이,0.010593243178543254
맛있다,0.010593243178543254
변비,0.010566081016546987
굶다,0.010538918854550723
유제품,0.010538918854550723
줄다,0.010430270206565664
이틀,0.010430270206565664
기준,0.01034878372057687
기도,0.010321621558580605
서다,0.010212972910595546
샐러드,0.010185810748599282
영양소,0.010104324262610487
갈다,0.010077162100614222
잇다,0.010022837776621694
특히,0.010022837776621694
보시,0.009941351290632899
주말,0.009941351290632899
사골,0.009914189128636635
그람,0.009887026966640369
채식,0.009859864804644104
걸리다,0.009859864804644104
근력,0.009859864804644104
붓다,0.00983270264264784
끝나다,0.009751216156659045
아주,0.009751216156659045
생활,0.009696891832666516
종류,0.009696891832666516
일어나다,0.009615405346677722
해봤다,0.009561081022685193
빨리,0.009533918860688927
나가다,0.009506756698692663
자꾸,0.009452432374700134
간단,0.009398108050707604
최근,0.009398108050707604
영양,0.00937094588871134
성분,0.00937094588871134
부분,0.009316621564718809
포기,0.009289459402722544
금방,0.009289459402722544
도전,0.00926229724072628
개인,0.009235135078730016
잡다,0.009153648592741221
다니다,0.009153648592741221
따로,0.009072162106752426
최대한,0.009017837782759898
깨다,0.008990675620763633
덥다,0.008990675620763633
안녕하다,0.008963513458767367
다양하다,0.008963513458767367
남다,0.008963513458767367
먹어주다,0.008909189134774839
우유,0.008882026972778574
편하다,0.008773378324793515
필수,0.008719054000800985
포만,0.008583243190819661
산소,0.008501756704830866
간단하다,0.008474594542834602
느껴지다,0.008474594542834602
나름,0.008365945894849543
중간,0.008338783732853279
살찌다,0.008257297246864484
먼저,0.008202972922871955
달다,0.00817581076087569
먹음,0.008148648598879425
절대,0.008148648598879425
선택,0.00812148643688316
무조건,0.008094324274886896
자연,0.008094324274886896
사진,0.008094324274886896
그대로,0.008039999950894366
사이,0.008012837788898101
전혀,0.007877026978916778
배부르다,0.007849864816920514
찍다,0.007551081034961601
아예,0.007469594548972807
후기,0.007469594548972807
거나,0.007388108062984012
밀가루,0.007360945900987748
프로,0.007306621576995218
친구,0.00714364860501763
기록,0.0070349999570325705
그램,0.006980675633040041
놓다,0.006953513471043777
나서다,0.006899189147051247
아무래도,0.006872026985054982
나누다,0.006872026985054982
내다,0.006736216175073658
싫다,0.006654729689084864
설탕,0.00657324320309607
신기하다,0.006410270231118481
살짝,0.006383108069122217
구매,0.006328783745129687
별로,0.006301621583133422
늦다,0.006165810773152099
가볍다,0.006084324287163304
현미,0.006084324287163304
식물성,0.006084324287163304
일기,0.006084324287163304
씹다,0.006084324287163304
땡기다,0.006084324287163304
과자,0.006029999963170774
보충,0.00600283780117451
오전,0.0059485134771819805
최고,0.005894189153189451
치다,0.005839864829196921
홈트,0.005595405371230539
배다,0.005541081047238009
오후,0.005513918885241744
보내다,0.0054595945612492145
작다,0.00543243239925295
준비,0.005405270237256685
아몬드,0.005378108075260421
속이다,0.005378108075260421
야식,0.005296621589271627
견과류,0.005215135103282832
쉐이크,0.005187972941286568
요리,0.005133648617294038
즐기다,0.005133648617294038
한잔,0.005079324293301509
바나나,0.005024999969308979
다이어터,0.004943513483320184
요거트,0.004889189159327655
입맛,0.004889189159327655
식이섬유,0.004889189159327655
두부,0.004644729701361272
비싸다,0.004590405377368743
달걀,0.004590405377368743
함량,0.004563243215372478
재료,0.004508918891379949
레시피,0.004264459433413566
도시락,0.004210135109421037
치킨,0.004210135109421037
아보카도,0.0041829729474247715
아메리카노,0.0041829729474247715
기름,0.0041829729474247715
이용,0.0040743242994397124
양배추,0.003911351327462124
단호박,0.003911351327462124
귀찮다,0.0038841891654658595
대체,0.0038841891654658595
음료,0.0038841891654658595
맥주,0.0038841891654658595
반찬,0.00382986484147333
두유,0.003802702679477065
사과,0.0037483783554845356
소고기,0.003721216193488271
회사,0.0036397297074994765
직접,0.003558243221510682
단백,0.003558243221510682
가루,0.0034767567355218883
부담,0.0034495945735256235
푸드,0.0033137837635442997
토마토,0.003286621601548035
예쁘다,0.0032322972775555053
싸다,0.0030693243055779167
주문,0.0030693243055779167
스푼,0.0030693243055779167
사서,0.0030693243055779167
돌리다,0.003014999981585387
굽다,0.003014999981585387
감다,0.0029878378195891224
조각,0.0029606756575928576
삶다,0.0029063513336003285
메뉴,0.0029063513336003285
가격,0.002852027009607799
곤약,0.0027705405236190046
감자,0.002634729713637681
든든하다,0.0025804053896451512
라이스,0.0025804053896451512
피자,0.0025260810656526217
그릭,0.002417432417667563
크림,0.0023359459316787687
담다,0.002308783769682504
당근,0.0022544594456899744
섞다,0.0021458107977049153
김치,0.0021458107977049153
볶다,0.0020914864737123858
소스,0.002064324311716121
코코넛,0.0020099999877235914
만들기,0.0019828378257273267
초콜릿,0.0018741891777422678
통밀,0.0018198648537497383
대용,0.0018198648537497383
디저트,0.0018198648537497383
버섯,0.0017927026917534735
사먹다,0.0017112162057646794
달달,0.0016840540437684146
떡볶이,0.0016840540437684146
양파,0.0016840540437684146
베다,0.0016568918817721498
포스팅,0.001629729719775885
뿌리다,0.0015754053957833555
다이어트식단,0.0015754053957833555
조합,0.0014939189097945612
연어,0.0013309459378169728
귀리,0.001303783775820708
냉동,0.0012494594518281785
딸기,0.0012494594518281785
브리,0.0012222972898319137
김밥,0.0011951351278356491
카카오,0.0011679729658393844
꾸다,0.0011408108038431196
초코,0.0011408108038431196
마늘,0.0011136486418468548
간편하다,0.0011136486418468548
오이,0.0010593243178543253
쿠키,0.0010321621558580605
오트밀,0.000977837831865531
케이크,0.0009235135078730015
블루베리,0.0008420270218842073
식빵,0.0008148648598879425
볶음,0.000760540535895413
컬리,0.0007333783738991483
포장,0.0007062162119028835
드레싱,0.0007062162119028835
샌드위치,0.0007062162119028835
볶음밥,0.0006790540499066188
파스타,0.0006790540499066188
부드럽다,0.0005975675639178246
리뷰,0.0005945958938775602
보관,0.0005704054019215598
스콘,0.0005704054019215598
스테이크,0.0005704054019215598
배송,0.000543243239925295
건빵,0.00046175675393650076
베이커리,0.00046175675393650076
식감,0.000325945943955177
고소하다,0.00024445945796638274
콩고기,0.00017488114525810597
마켓,0.00013581080998132376
루니,3.4976229051621195e-05
망넛,0.0
