,tfidf
먹다,0.6936266830581247
맛있다,0.21872318742378938
다이어트,0.21864319357266976
좋다,0.2067041112930682
비건,0.18454581453293667
보다,0.1810260850836739
들다,0.1536081926124281
샐러드,0.11595108719787242
너무,0.11207138541857142
넣다,0.10473194957834735
식단,0.0985124276537978
만들다,0.09847243072823798
가슴,0.09617260750854924
단백질,0.09603261826908993
이다,0.08897316090778448
그렇다,0.08211368817427805
두부,0.07951388801289079
추천,0.07553419391969027
칼로리,0.07509422773853242
요거트,0.06995462280409757
자다,0.06781478728664805
소스,0.06327513623561028
많이,0.062055230006036244
아침,0.06195523769213673
진짜,0.059395434456309265
간식,0.05833551592897445
좋아하다,0.05761557126889798
오늘,0.05703561584828081
괜찮다,0.05583570808148669
싶다,0.054775789554151876
저녁,0.0530959186806401
많다,0.051556037046587636
프로,0.05081609392373126
가다,0.05055611390759253
건강하다,0.050316132354233704
계란,0.049156221512999386
오다,0.04705638292110966
초코,0.0464364305749327
먹기,0.046096456707674364
감사하다,0.04561649360095671
도시락,0.045116532031459156
치즈,0.04429659505748317
야채,0.04371663963686601
운동,0.04289670266289002
점심,0.04195677491223462
음식,0.041836784135555215
넘다,0.0417567902844356
정말,0.041316824103277756
두유,0.03999692555980422
그릭,0.03969694861810569
들어가다,0.039656951692545885
우유,0.03957695784142627
요즘,0.03947696552752676
해보다,0.03901700088358902
재료,0.038937007032469405
통밀,0.038097071595713516
크다,0.037997079281814006
제품,0.03759711002621596
채식,0.03649719457332135
요리,0.035597263748225756
나다,0.0350973021787282
아몬드,0.03459734060923065
차다,0.034257366741972314
건강,0.03405738211417329
주문,0.0331574512890777
고구마,0.03307745743795809
하루,0.03265748971958014
고기,0.031397586564446314
되어다,0.0313175927133267
스콘,0.030897624994948757
샌드위치,0.030797632681049247
김밥,0.030737637292709542
보이다,0.0303376680371115
레시피,0.030037691095412968
식사,0.030017692632633066
느낌,0.029997694169853165
구매,0.029897701855953654
한번,0.029857704930393848
해주다,0.029177757195877178
어떻다,0.029157758733097276
나오다,0.028697794089159526
채소,0.028657797163599723
싸다,0.027897855577963444
메뉴,0.02759787863626491
파스타,0.027257904769006573
건빵,0.027057920141207552
토마토,0.02701792321564775
키토,0.026857935513408534
챙기다,0.026297978555571273
근데,0.02627798009279137
설탕,0.02597800315109284
냉동,0.025458043118815384
보고,0.02511806925155705
버터,0.024978080012097736
맞다,0.024798093847078616
주다,0.024698101533179105
양배추,0.024638106144839397
알다,0.024598109219279594
망넛,0.024582607472581418
식물성,0.024538113830939887
쉐이크,0.023438198378045273
일반,0.02295823527132762
엄청,0.02293823680854772
간단하다,0.022718253717968796
루니,0.02235244261450196
볶다,0.022318284462370754
사다,0.022238290611251144
찌다,0.02161833826507418
