,tfidf
먹다,0.8276519547774253
들다,0.20311562470172545
저녁,0.15269217953930292
운동,0.12734174046521016
보다,0.1241859402521562
아침,0.12311088743232462
좋다,0.11614038366502963
식단,0.1036558993056953
점심,0.10244212999298224
그렇다,0.09633860430619656
너무,0.08707927840635694
다이어트,0.08361136608431963
자다,0.07754251952075433
많이,0.06911549257820365
빠지다,0.06869934309955918
말다,0.06838723099057582
이다,0.06269985478243463
하루,0.06193691407158642
칼로리,0.06103525686785671
괜찮다,0.05895450947463433
방탄,0.05829560613344724
감사하다,0.05354456625225612
배고프다,0.05354456625225612
마시다,0.052746946418187536
일반,0.052608229925306046
챙기다,0.05097831113394851
커피,0.050076653930218804
키토,0.04990325831411694
단백질,0.04914031760326873
싶다,0.04893224286394649
식사,0.04799590653699642
어떻다,0.04768379442801306
해보다,0.047163607579707466
오다,0.04709424933326672
탄수,0.045325614049027685
공복,0.04522157667936657
단식,0.04279403805394045
감량,0.04116411926258291
가다,0.04116411926258291
오늘,0.04067861153749769
음식,0.04060925329105694
소금,0.03849382677461418
안되다,0.03669051236715477
시작,0.03440169023461015
고프다,0.03329195829155821
진짜,0.03329195829155821
맞다,0.03325727916833784
힘들다,0.03322260004511746
간식,0.03294516705935448
많다,0.03249433845748963
섭취,0.031800755993082165
참다,0.03166203950020067
식욕,0.031349927391217315
한번,0.03055230755714873
가슴,0.029997441585622762
빼다,0.029928083339182013
적다,0.029893404215961643
샐러드,0.028748993149689327
넘다,0.02864495578002821
계란,0.027708619453078134
근데,0.02767394032985776
유지,0.026737604002907686
줄이다,0.026494850140365074
알다,0.026252096277822462
야채,0.02621741715460209
지방,0.026044021538500224
찌다,0.025697230306296493
조절,0.02510768521155015
탄수화물,0.02337372905053149
정말,0.02299225869510739
먹기,0.022957579571887016
넣다,0.02278418395578515
고기,0.0223333553539203
계속,0.02222931798425918
쉐이크,0.02222931798425918
야하다,0.022194638861038805
모르다,0.02215995973781843
살이,0.021639772889512836
나다,0.021223623410868357
클린,0.020634078316122014
어제,0.020321966207138657
헐다,0.01959370461951082
간단하다,0.019420309003408954
고구마,0.019420309003408954
대신,0.018761405662221866
버터,0.018761405662221866
끊다,0.018622689169340373
받다,0.018518651799679254
방법,0.018345256183577387
한잔,0.017894427581712537
돼다,0.017721031965610673
터지다,0.0176863528423903
효과,0.017651673719169925
도움,0.017616994595949554
늘리다,0.017616994595949554
매일,0.01727020336374582
이렇다,0.01727020336374582
평소,0.0171661659940847
엄청,0.01713148687086433
맛있다,0.01692341213154209
느낌,0.016784695638660595
끄다,0.016645979145779106
추천,0.016576620899338358
몸무게,0.016507262652897613
요즘,0.016299187913575375
원래,0.01595239668137164
가요,0.01591771755815127
해주다,0.015744321942049402
라면,0.015709642818829028
일주일,0.015709642818829028
보통,0.01550156807950679
처음,0.015085418600862313
땡기다,0.015085418600862313
안좋다,0.014565231752556716
고민,0.01449587350611597
증량,0.01449587350611597
좋아하다,0.014253119643573358
드리다,0.014183761397132613
조금씩,0.014183761397132613
체중,0.014183761397132613
소화,0.014114403150691866
나오다,0.014079724027471492
채우다,0.013871649288149254
차다,0.013871649288149254
궁금하다,0.013698253672047389
배부르다,0.013698253672047389
가끔,0.013594216302386268
과일,0.013455499809504777
만들다,0.013420820686284403
늦다,0.01338614156306403
스트레스,0.01338614156306403
아프다,0.01338614156306403
되어다,0.013351462439843656
중요하다,0.013282104193402911
바꾸다,0.013212745946962165
과자,0.01317806682374179
늘다,0.013108708577301046
참고,0.013039350330860299
굶다,0.012935312961199178
화이팅,0.01272723822187694
위주,0.012657879975436194
이제,0.012553842605775075
크다,0.012553842605775075
어렵다,0.012449805236113956
없이,0.012415126112893582
채소,0.012276409620012089
배다,0.012137693127130597
치팅,0.012137693127130597
먹음,0.012137693127130597
포만,0.012068334880689851
버리다,0.012068334880689851
추가,0.011929618387808358
걱정,0.011756222771706492
맥주,0.01172154364848612
내일,0.01172154364848612
도시락,0.011617506278825
적당하다,0.011548148032384254
오전,0.01151346890916388
주말,0.011478789785943508
주다,0.011444110662723134
습관,0.011374752416282389
짜다,0.011305394169841642
오일,0.011305394169841642
오후,0.011270715046621268
요거트,0.011270715046621268
아몬드,0.011201356800180522
바나나,0.010958602937637911
야식,0.010958602937637911
힘드다,0.010923923814417537
들어가다,0.010889244691197165
속이다,0.01085456556797679
먹어주다,0.010819886444756418
반찬,0.010819886444756418
이후,0.010785207321536044
삶다,0.010750528198315672
현미,0.010577132582213806
생기다,0.010542453458993432
가볍다,0.010542453458993432
제일,0.010438416089332313
상태,0.010438416089332313
느끼다,0.010334378719671194
든든하다,0.010299699596450822
식이,0.010299699596450822
건강하다,0.010230341350010075
보고,0.010091624857128582
다르다,0.010022266610687836
요요,0.010022266610687836
두유,0.009952908364247089
계시다,0.00984887099458597
회사,0.00984887099458597
생리,0.009814191871365598
부족하다,0.009814191871365598
아메리카노,0.009814191871365598
쉬다,0.009779512748145223
끝나다,0.009640796255263732
항상,0.009571438008822986
건지다,0.009502079762382239
아예,0.009432721515941492
열심히,0.009363363269500746
자주,0.009259325899839627
견과류,0.009259325899839627
가능하다,0.009155288530178508
간단,0.009051251160517387
아직,0.009016572037297015
그람,0.009016572037297015
노력,0.008947213790856268
높다,0.008912534667635896
천천히,0.008877855544415522
치즈,0.008808497297974777
중간,0.008773818174754403
입맛,0.00873913905153403
건강,0.00873913905153403
따로,0.008704459928313656
두다,0.008669780805093284
사골,0.008669780805093284
겠다,0.008600422558652537
최대한,0.008565743435432165
꾸준하다,0.008392347819330298
맞추다,0.008149593956787687
심하다,0.008114914833567313
정보,0.00808023571034694
그램,0.008045556587126567
지다,0.008045556587126567
대단하다,0.008010877463906194
뭔가,0.00797619834068582
지키다,0.007941519217465448
일차,0.007941519217465448
깨다,0.007941519217465448
두부,0.007872160971024701
조언,0.007872160971024701
목표,0.007872160971024701
우유,0.0078028027245839555
일어나다,0.007768123601363582
보이다,0.007733444478143209
체지방,0.007629407108482089
떨어지다,0.007629407108482089
자꾸,0.0075600488620413435
갑자기,0.00752536973882097
질문,0.00752536973882097
확실하다,0.00752536973882097
양배추,0.00752536973882097
살다,0.007456011492380224
붓다,0.007386653245939478
잇다,0.007317294999498731
오래,0.007282615876278358
그게,0.007282615876278358
근력,0.007178578506617239
종류,0.007178578506617239
무조건,0.007143899383396866
프로,0.007143899383396866
댓글,0.007109220260176493
사이,0.007039862013735746
가보다,0.007039862013735746
금방,0.007039862013735746
걸다,0.007005182890515373
예전,0.007005182890515373
산소,0.006935824644074627
따르다,0.006901145520854254
충분하다,0.006866466397633881
유산균,0.006866466397633881
기다,0.006831787274413507
답변,0.006762429027972762
중이,0.006693070781532015
사다,0.006693070781532015
수분,0.0066237125350912685
마그네슘,0.0066237125350912685
제한,0.006589033411870895
씹다,0.006589033411870895
정체,0.006589033411870895
근육,0.006554354288650523
초반,0.006554354288650523
사과,0.006554354288650523
찾다,0.0065196751654301496
갈다,0.0065196751654301496
살찌다,0.0065196751654301496
사량,0.006484996042209776
나가다,0.00641563779576903
완전,0.0063809586725486565
토마토,0.0063809586725486565
곤약,0.0063809586725486565
부탁드리다,0.0063809586725486565
이유,0.006346279549328283
컨디션,0.006346279549328283
편하다,0.006346279549328283
스푼,0.006346279549328283
마음,0.006311600426107911
지나다,0.006311600426107911
변비,0.006242242179667164
대체,0.006207563056446791
기도,0.006207563056446791
올리다,0.006138204810006044
별로,0.006138204810006044
아주,0.006138204810006044
머리,0.006103525686785672
기초,0.006103525686785672
기분,0.006103525686785672
쓰다,0.006068846563565299
줄다,0.0060341674403449255
나누다,0.005999488317124552
좋아지다,0.005999488317124552
말씀,0.005999488317124552
치킨,0.005895450947463433
달걀,0.005895450947463433
증상,0.00586077182424306
절대,0.005826092701022687
역시,0.00575673445458194
현재,0.00575673445458194
서다,0.005618017961700448
에너지,0.005583338838480075
빨리,0.005583338838480075
덥다,0.005583338838480075
밀가루,0.005548659715259701
혈당,0.005548659715259701
양제,0.005513980592039328
찾아보다,0.005513980592039328
대용,0.005513980592039328
병원,0.005409943222378209
다니다,0.005340584975937463
수도,0.005305905852717089
놓다,0.005305905852717089
아무래도,0.005305905852717089
조각,0.005236547606276344
써다,0.005236547606276344
이틀,0.005236547606276344
거나,0.00520186848305597
관리,0.00520186848305597
변화,0.005167189359835597
돌아오다,0.005167189359835597
보충,0.005167189359835597
달다,0.005167189359835597
제대로,0.005132510236615224
그릭,0.0050978311133948505
잡다,0.0050978311133948505
메뉴,0.0049937937437337316
위해,0.0049937937437337316
얼마나,0.004959114620513358
나서다,0.004924435497292985
특히,0.004889756374072612
전혀,0.004889756374072612
포기,0.004889756374072612
가장,0.0048550772508522385
필요하다,0.0048550772508522385
개월,0.0048550772508522385
비율,0.004820398127631866
싫다,0.004820398127631866
귀찮다,0.0047510398811911195
기간,0.004716360757970746
살짝,0.00464700251153
나름,0.00464700251153
걸리다,0.004612323388309627
소고기,0.004612323388309627
느껴지다,0.004612323388309627
작다,0.004612323388309627
기준,0.004577644265089254
재다,0.004577644265089254
대다,0.004577644265089254
남다,0.004577644265089254
신경,0.0045082860186485075
안녕하다,0.004438927772207761
보시,0.0044042486489873885
브리,0.004369569525767015
비타민,0.004369569525767015
도전,0.004334890402546642
카페,0.004265532156105895
김치,0.004265532156105895
사진,0.0041614947864447764
치다,0.004057457416783657
설탕,0.004022778293563283
낮다,0.004022778293563283
오이,0.004022778293563283
단호박,0.00398809917034291
먼저,0.003953420047122538
최근,0.003953420047122538
검색,0.003918740923902164
영양,0.003918740923902164
대사,0.003884061800681791
그대로,0.003849382677461418
홈트,0.0038147035542410446
찍다,0.0037800244310206717
음료,0.0037453453078002985
필수,0.0037453453078002985
최고,0.0036759870613595523
개인,0.003606628814918806
볶다,0.0035372705684780597
해봤다,0.0035372705684780597
다이어터,0.0035025914452576864
아보카도,0.0034679123220373136
생활,0.0034679123220373136
내다,0.0034332331988169403
읽다,0.0034332331988169403
요리,0.003398554075596567
떡볶이,0.003398554075596567
신기하다,0.003329195829155821
준비,0.003329195829155821
굽다,0.0032251584594947015
싸다,0.0031904793362743282
친구,0.003086441966613209
후기,0.003051762843392836
섞다,0.003051762843392836
볶음밥,0.003051762843392836
식품,0.0029824045969520895
영양소,0.0029477254737317166
소스,0.00287836722729097
부담,0.00287836722729097
즐기다,0.00287836722729097
부분,0.0028436881040705972
케톤,0.002809008980850224
바디,0.002739650734409478
피자,0.002739650734409478
감다,0.002739650734409478
자연,0.0027049716111891046
보내다,0.0027049716111891046
일기,0.0027049716111891046
사서,0.002635613364748358
제품,0.002600934241527985
선택,0.002566255118307612
수치,0.0025315759950872386
재료,0.0024622177486464925
이용,0.0023928595022057464
포함,0.0023928595022057464
뿌리다,0.002323501255765
식이섬유,0.002288822132544627
김밥,0.002288822132544627
볶음,0.0022541430093242537
사먹다,0.0022541430093242537
주문,0.0022541430093242537
가루,0.0022194638861038805
샌드위치,0.0022194638861038805
성분,0.0021847847628835076
돌리다,0.0021847847628835076
직접,0.0021847847628835076
결과,0.002115426516442761
초코,0.002115426516442761
사용,0.0020807473932223882
달달,0.0020807473932223882
오트밀,0.0020807473932223882
유제품,0.002046068270002015
기름,0.002046068270002015
감자,0.001976710023561269
코코넛,0.0019420309003408956
쿠키,0.0019073517771205223
드레싱,0.0018726726539001492
아웃,0.0018726726539001492
당근,0.0018726726539001492
통밀,0.0018379935306797762
초콜릿,0.0018379935306797762
연어,0.001803314407459403
다이어트식단,0.001803314407459403
담다,0.001803314407459403
구매,0.001803314407459403
냉동,0.0017686352842390298
크림,0.0017686352842390298
검사,0.0016992770377982835
다양하다,0.0016992770377982835
기록,0.0016992770377982835
식빵,0.0016299187913575374
블루베리,0.001560560544916791
버섯,0.0014912022984760447
디저트,0.0014565231752556717
라이스,0.0013524858055945523
조합,0.0013524858055945523
카카오,0.0012137693127130596
양파,0.0012137693127130596
비싸다,0.0011790901894926866
귀리,0.0011444110662723135
컬리,0.0011444110662723135
마늘,0.0011444110662723135
함량,0.0010750528198315672
레시피,0.0010403736966111941
간편하다,0.0010403736966111941
케이크,0.0010056945733908208
예쁘다,0.0009710154501704478
꾸다,0.0009710154501704478
딸기,0.0009363363269500746
스테이크,0.0009016572037297014
