,tfidf
키토,0.3197081183346671
다이어트,0.3025532998677892
운동,0.2979683784156807
식단,0.2787529210939226
단식,0.22471266712468865
탄수,0.19890316546731382
섭취,0.1713421207832908
감량,0.1704663492699667
지방,0.16706629515941435
음식,0.14177195321575956
시작,0.14156588933027153
칼로리,0.1401749581032274
하루,0.13929918658990328
단백질,0.12739899720297
혈당,0.1084411197380719
체중,0.10406226217145143
아침,0.10153797957422314
알다,0.09999250043306297
유지,0.0993227928052269
케톤,0.0938105838684223
오늘,0.09355300401156227
수치,0.09138933321393804
저녁,0.09118326932845001
효과,0.08932869435905781
공복,0.0892771783876858
탄수화물,0.08731957147554958
식사,0.08531044859204136
한번,0.08443467707871727
도움,0.07851034037093661
진짜,0.07670728137291642
정말,0.07402845086157213
몸무게,0.07346177517648006
클린,0.07088597660787978
계속,0.06707379472635136
방법,0.06671318292674733
상태,0.06645560306988729
건강,0.06449799615775108
살이,0.06130400593268673
추천,0.058161531678994384
방탄,0.05785243585076235
조절,0.056719084480578226
고기,0.05604937685274215
비타민,0.055328153253534074
정보,0.05512208936804605
처음,0.055070573396674045
검사,0.05445238174020998
생기,0.05409176994060594
병원,0.051515971372005656
스트레스,0.05146445540063365
커피,0.05002200820221749
점심,0.04991897625947348
소금,0.04991897625947348
리다,0.04754924157636122
요즘,0.04729166171950119
걱정,0.04698256589126916
매일,0.046570438120293114
느낌,0.04517950689324896
야채,0.044303735379924866
화이팅,0.04420070343718085
근육,0.04342796386660076
증상,0.043273415952484746
어제,0.04296432012425271
식욕,0.04275825623876469
체지방,0.04275825623876469
보고,0.04265522429602068
일반,0.04250067638190466
일주일,0.04183096875406859
계시,0.04177945278269658
가요,0.04131580904034853
평소,0.04121277709760452
대사,0.040800649326628476
사량,0.03966729795644435
증량,0.039615781985072346
원래,0.03899759032860828
고민,0.038688494500376244
정체,0.038430914643516216
습관,0.03837939867214421
보통,0.03781272298705215
목표,0.037606659101564126
양제,0.03745211118744811
이제,0.03698846744510006
기초,0.03673088758824003
참고,0.036679371616868024
생리,0.035855116074915934
식품,0.03539147233256788
식이,0.03539147233256788
마그네슘,0.03492782859021983
이유,0.034773280676103815
아웃,0.03451570081924379
제한,0.03400054110552373
먹기,0.0336914452772917
위해,0.031939902250643505
버터,0.03178535433652749
가장,0.03168232239378348
간식,0.03163080642241147
댓글,0.03142474253692345
관리,0.031218678651435426
마음,0.030858066851831387
요요,0.030548971023599353
변화,0.03044593908085534
소화,0.03023987519536732
에너지,0.030085327281251302
개월,0.02941561965341523
컨디션,0.028745912025579155
과일,0.02869439605420715
질문,0.028282268283231105
유산균,0.028127720369115088
이후,0.028024688426371076
갑자기,0.027664076626767037
제일,0.027354980798535003
시스,0.027303464827162997
초반,0.027303464827162997
자주,0.02714891691304698
측정,0.026994368998930963
말씀,0.026891337056186952
치팅,0.026891337056186952
계란,0.02668527317069893
노력,0.02658224122795492
라면,0.026530725256582913
수도,0.0264276933138389
채소,0.02632466137109489
수분,0.026273145399722884
답변,0.02586101762874684
결과,0.025706469714630822
가슴,0.025654953743258817
진입,0.025345857915026783
비율,0.024882214172678732
오일,0.024830698201306727
치즈,0.024624634315818704
항상,0.024160990573470653
추가,0.023748862802494608
가끔,0.023748862802494608
콜레스테롤,0.023697346831122602
피부,0.023645830859750597
머리,0.02349128294563458
사용,0.023336735031518563
고구마,0.02323370308877455
체크,0.02313067114603054
완전,0.023079155174658535
검색,0.023079155174658535
포함,0.022924607260542518
신경,0.0227700593464265
뭔가,0.022357931575450456
기간,0.02220338366133444
정상,0.022151867689962433
일차,0.022151867689962433
카페,0.022151867689962433
기분,0.022100351718590424
제품,0.02204883574721842
조언,0.02204883574721842
위주,0.02204883574721842
현재,0.0218942878331024
부작용,0.0218942878331024
지다,0.021533676033498362
케토,0.021533676033498362
식후,0.02143064409075435
예전,0.021276096176638334
대신,0.021276096176638334
당뇨,0.021224580205266328
한지,0.021224580205266328
비건,0.021173064233894322
바디,0.0209670003484063
역시,0.020760936462918277
복용,0.02060638854880226
이기,0.02050335660605825
인슐린,0.020451840634686243
공부,0.020348808691942232
그게,0.020297292720570227
내일,0.02024577674919822
평생,0.020194260777826215
제대로,0.020194260777826215
얼마나,0.02014274480645421
중이,0.020091228835082204
변비,0.0200397128637102
유제품,0.019988196892338193
본인,0.019936680920966187
경험,0.019936680920966187
이틀,0.01978213300685017
활동,0.019730617035478164
기준,0.019627585092734153
기도,0.019576069121362148
처방,0.019576069121362148
샐러드,0.01931848926450212
영양소,0.019163941350386102
감사,0.019112425379014097
근력,0.018906361493526074
주말,0.01885484552215407
보시,0.01885484552215407
사골,0.018803329550782063
얼굴,0.018803329550782063
호르몬,0.018751813579410057
그람,0.018751813579410057
채식,0.01870029760803805
붓다,0.018648781636666046
아주,0.018545749693922035
진행,0.01849423372255003
확인,0.018442717751178023
생활,0.018391201779806018
종류,0.018391201779806018
원인,0.018288169837062006
차이,0.01813362192294599
영향,0.01813362192294599
자꾸,0.017927558037457967
흡수,0.01787604206608596
최근,0.017824526094713956
간단,0.017824526094713956
성분,0.01777301012334195
영양,0.01777301012334195
부분,0.01766997818059794
포기,0.017618462209225933
