,tfidf
저녁,0.3880325526547922
운동,0.32371289701491973
아침,0.3127873664678729
식단,0.2634462607715324
점심,0.26045055078282603
다이어트,0.2124310818462089
하루,0.1574509926417152
칼로리,0.15507204647421305
방탄,0.14811142620633644
일반,0.13366153096669386
커피,0.12731767452002152
키토,0.12687712893344705
단백질,0.12485061923520449
식사,0.12203112748112789
탄수,0.11515861633056616
공복,0.11515861633056616
단식,0.10872665076657892
감량,0.1046736313700938
오늘,0.10335199461037041
음식,0.10317577637574062
소금,0.09832977492342146
시작,0.08740424437637463
진짜,0.08458475262229803
간식,0.08370366144914909
섭취,0.0836155523318342
식욕,0.07973875116997887
한번,0.07762413235442142
가슴,0.07621438647738311
샐러드,0.07304245825404694
계란,0.07039918473460013
유지,0.06793212944978311
지방,0.06775591121515331
알다,0.0666986018073746
야채,0.0666104926900597
조절,0.0637910009359831
탄수화물,0.05938554507023841
정말,0.05841634477977457
먹기,0.05832823566245968
고기,0.0567422715507916
계속,0.05647794419884691
쉐이크,0.05647794419884691
살이,0.054980089204493716
클린,0.0524249248023618
어제,0.051631942746527756
고구마,0.049341105696340516
버터,0.04784325070198732
대신,0.04766703246735753
방법,0.046609723059578806
한잔,0.04546430453448519
효과,0.04484754071328093
도움,0.04475943159596604
매일,0.0438783404228171
평소,0.04361401307087242
느낌,0.042732921897723486
추천,0.04211615807651923
몸무게,0.041939939841889436
요즘,0.041411285138000076
원래,0.040530193964851136
가요,0.040442084847536246
일주일,0.03991343014364688
라면,0.03991343014364688
보통,0.03938477543975752
처음,0.03832746603197879
증량,0.0382393569146639
고민,0.0368296110376256
치팅,0.036741501920310705
체중,0.03603662898179156
소화,0.035860410747161765
가끔,0.03453877398743836
과일,0.03418633751817879
스트레스,0.034010119283549
과자,0.033481464579659635
참고,0.03312902811040006
화이팅,0.03233604605456602
위주,0.03215982781993623
생기,0.03189550046799155
이제,0.03189550046799155
채소,0.0311906275294724
먹음,0.030838191060212822
포만,0.030661972825583035
추가,0.03030953635632346
걱정,0.029868990769748992
맥주,0.0297808816524341
퇴근,0.0297808816524341
내일,0.0297808816524341
도시락,0.029516554300489415
오전,0.029252226948544735
주말,0.02916411783122984
습관,0.02889979047928516
오일,0.02872357224465537
오후,0.02863546312734048
요거트,0.02863546312734048
아몬드,0.02845924489271069
야식,0.027842481071506435
계시,0.027842481071506435
바나나,0.027842481071506435
반찬,0.027490044602246858
이후,0.027401935484931965
현미,0.0268732807810426
제일,0.026520844311783028
상태,0.026520844311783028
리다,0.026256516959838345
식이,0.02616840784252345
보고,0.025639753138634088
요요,0.0254635349040043
두유,0.025287316669374515
회사,0.025022989317429835
아메리카노,0.024934880200114938
생리,0.024934880200114938
항상,0.024318116378910685
아예,0.023965679909651108
견과류,0.023525134323076638
자주,0.023525134323076638
안주,0.023525134323076638
간단,0.022996479619187278
그람,0.02290837050187238
노력,0.022732152267242595
치즈,0.02237971579798302
중간,0.02237971579798302
입맛,0.02220349756335323
건강,0.02220349756335323
