date,star,text
2022-11-05,5,진짜 막걸리계의 우유네요 목넘김도 부드럽고 맛도 좋아요 근데 포장이ㅠㅠ 막걸이가 새어나와서 난감했어요
2022-11-16,5,캬 유명한데는 이유가 있군요 너무 맛있어요
2022-11-23,5,너무 맛있어요 고소햇
2022-10-17,5,맛있어요받은 날 저녁에 1병 뚝딱하고 잤네요달달하고 고소하고 부드럽게 넘어가는것이 넘 좋아요그런데 아이스박스 포장은 정말 잘됐는데막걸리 세병중 두병 뚜껑이 포장이 잘 안돼서 조금 흘렀어요반품할까 살짝 고민하다 그냥 먹었습니다
2022-11-21,5,너무 맛있어서 깜짝 놀랐어요정말 맛있는 막걸리 감사합니다번창하세요
2022-11-23,5,부드럽고 맛있어요
2022-11-15,5,우유처럼 부드럽고 달달해서 좋아요
2022-11-18,5,너무맛있고 재주문하려고요
2022-11-09,5,도착하자 마자 마셔보니 목 넘김이 부드럽네요맛있어요
2022-11-08,5,맛있게 먹었어요많이 파세용
2022-10-29,5,포장이 마음에 들었어요 ㅎ 저 스티커 참 센수있다 ㅋㅌ 맛도 좋대요 아빠가
2022-11-22,5,부드럽고 맛있어요 또 주문하려구요
2022-11-12,5,최고의 막걸리입니다
2022-11-22,5,조아요
2022-11-12,5,맛있게 잘 마셨어요 
2022-11-02,5,엄청 부드럽고 묵직하게 진하고 맛있어용 재구매 의사 완전 있어요
2022-11-07,5,맛이 깔끔해서 재주문합니다
2022-11-04,5,느린마을 막걸리 사랑합니다제가 먹어본 그 어떤 막걸리보다 맛있습니다주변에 파는곳이 없어 배송시키네요ㅠ더 유명해지길 바랄 따름입니다
2022-11-10,5,느린마을막걸리 근처에 파는 곳없어 주문했어요 포장상태 걱정했는데 너무 잘해서 보내주었네요 잘 먹을께요
2022-10-29,5,오 진짜   지금까지 마신것 중 쵝오 너무 담백하고  일단은  감미료가 없어서 너무좋아요
2022-11-05,5,다 먹고 또 주문할께요
2022-11-17,5,아직 안먹었구요 빠른 배송이에요 날짜도 넉넉
2022-11-25,5,남편이좋아해서 시켜줬어요
2022-11-18,5,배송도 빠르고 맛은 정말 좋아요
2022-10-24,5,항살 믿고 시캬요 막걸리계의 우유입니다당일발송되서 짱 좋아요
2022-10-27,5,포장도 꼼꼼하고 맛있습니다
2022-10-28,5,맛이 깔끔해요 또 주문할려고요
2022-11-01,5,맛이 좋고 배송 상태가 좋았어요 그리고 다음날 머리 아픔도 다른 막걸리에 비해 적거나 없던 날도 있어서 편했어요
2022-11-19,3,생각보다신선하구좋아요
2022-11-06,5,포장이 꼼꼼하고 배송도 빨라요 부드러운 막걸리 맛이 좋습니다
2022-10-05,5,제가 막걸리를 싫어하는데 이건 너무 맛있더라구요 친구들이랑 가게에서 먹으려다 9천원에 기겁하고 집에서 맛있게 먹쟈해서 배송시켰습니당 오래 오래 팔아주세요 싸쟝님 
2022-11-16,5,부드럽고 자극적이지 않아 좋네요
2022-11-16,5,막걸리는 역시 느린마을이 최고
2022-11-09,4,맛있는데겨울이라 그런지 톡쏘는 맛이 거의 안 느껴져서 별 하나 뺐어요
2022-10-05,5,말걸리 본연의 맛이랄까요탄산느낌없이 예전 탁주에서 느꼈던 걸죽하고 텁텁한 느낌이 느껴지는데 전혀 거부감 없습니다전 간만에 막걸리 맛을 느낄수 있어서 좋았습니다
2022-10-28,5,배송 빠르게 잘 받았습니다
2022-10-20,3,배송도 깔끔하게 잘 보내주셨고 항상 먹는 좋아하는 막걸리 입니다  굿이에요
2022-10-24,5,먹어보고 맛있어서 구매했어요
2022-11-08,5,맛은워낙보장되어있고 배송기간 상태빠르고좋았습니다
2022-11-05,3,많이 달달했어요근데 너무 달아서 많이는 못마실것같아요
2022-11-15,5,맛있다고  해서 주문해봤습니다
2022-10-20,5,느린막걸리 부드럽고 제입맛에는 딱이예요
2022-11-02,5,너무 너무 맛있습니다 정말 나만의 소확행이네요 자주 주문하겠습니다
2022-11-05,5,느린마을 막걸리를 좋아하는데 집으로 받아볼 수 있어서 좋아요
2022-10-17,5,배송도 꼼꼼하고 우선 맛도 좋아요부드럽고 향긋해요
2022-11-15,5,막걸리는 이것만 마셔요
2022-10-31,5,포장도 꼼꼼하고 처음먹어봣는데 아주 부드러운게 좋습니다
2022-10-06,5,느린막걸리 진짜 맛있어요 엄청 부드럽고 머리도 안 아파서 좋아요
2022-10-13,5,아직 먹지는 않았지만평이 너무  좋아서 시원하게해서 먹을 예정 입니다
2022-11-08,5,홍탁삼합 기대가 되네요
2022-11-09,5,인생 막걸리 재구매했어요
2022-11-07,5,오랫만에 시켜먹었어요맛있어요
2022-11-04,5,아주만족합니다 또 시켜먹을게요
2022-11-02,5,막걸리는 느린마을이 최고지요
2022-11-08,4,굉장히 부드러워요
2022-10-13,5,항상시켜먹고있죠 맛있네요
2022-10-31,5,머리 안아픈 유일한 막걸리라 이것만 계속 마시게 되네요
2022-11-05,5,잘받았습니다 많이파세요
2022-11-02,5,막ㅇ걸리를 안먹는데 느린마을막걸리는 맛잇네요
2022-10-18,5,너무너무너무 맛있어서 자주 시켜 먹어요 편의점에서 사먹는 것 보다 훨씬 더 맛있어요
2022-11-03,5,왜 맛있는지 알겠어요
2022-10-29,5,넘나 맛잇어요 ㅠ 최애 막걸리
2022-11-02,5,아 증말 맛있어요 굳
2022-10-13,5,남편이 느린마을만 마신답니다
2022-10-21,5,맛보고 더 주문하려고3병만 주문했는데 맛있네요 추가구매해야겠어요
2022-10-26,4,가성비 좋습니다자주 이용 할 것 같습니다
2022-10-27,5,항상주문합니다 좋아요
2022-10-15,5,받고 나서 바로 먹은 건 좀 달고 탄산도 없었는데 며칠 냉장고에 두었다가 먹으니 단 맛은 줄고 탄산이 생겨서 맛있게 먹었습니다
2022-10-29,5,매우 신선하고 포장배송 만족
2022-10-30,5,진짜 막걸리중 최고
2022-10-27,5,자주 구매합니다 만족해여
2022-10-27,5,자주 구입해요 만족합니다
2022-10-31,5,최애막걸리예요  
2022-10-07,5,대충 먹는 저녁을 빛나게 해주었다
2022-10-30,4,속이 편하고 부드러워요
2022-10-22,5,일단 엄청 부드럽고 달달하니 맛있어요
