,단어,tf-idf,idf
15625,희다,23.859609822599992,7.37016303962617
7467,석식,19.93790412895868,8.073566720353304
14151,특유,19.832627244373235,6.687272359233414
11897,정종,18.431832432805273,8.229437091060088
10060,완벽하다,16.81885096945623,6.924692596904306
8007,순하다,15.698742728811256,6.527980279905736
2522,누룩,14.600290570784372,7.401253626696201
1743,깨다,14.085920269067756,6.506240293269331
1740,깨끗하다,14.036797442326161,7.180217557721556
9027,안주,13.505360891960436,6.547958746836623
11766,전통,13.417879887874834,7.354972874132194
1713,깔다,13.080320931143376,6.978396775876167
10321,용하다,11.85922711185498,7.8119957919052085
15507,훌륭하다,11.598848188958513,6.992285888036834
2181,낫다,11.038456262724711,7.79624743493707
2248,냄새,10.671518248671621,6.751123831219946
4787,매력,10.639280350210527,7.017065917035321
7057,사케,10.602241555608856,7.860785956074641
3664,듭니,10.271038903675398,6.941167434107811
9657,여러,10.164115734936866,7.530283886439932
2651,늘다,10.123390014810203,6.185248241936017
15345,화학,9.848474888482261,8.115678205703432
7426,서명,9.770993479617928,8.473890428961049
947,곳,9.69799345153446,6.71074149377426
2945,담,9.624339211131467,6.603272384820675
7795,손님,9.578222640538925,6.934544893347318
3343,독특하다,9.164464371402227,7.444271011779891
