,단어,tf-idf,idf
4799,매실주,198.09630337733145,6.6719267895587535
4798,매실,184.19906493020798,6.349328452000744
4823,매화수,42.050082294340044,8.126489121807648
12690,진하다,20.869721304242578,6.018914445419238
2840,단맛,20.23681505349814,5.515780147196643
2925,달콤하다,20.08864014726366,5.70419049062716
10686,은은하다,18.69557861361879,6.169768056648118
1898,꿀,16.8148826875062,6.8675341830643575
3134,더락,14.71503873664657,7.335071719814899
947,곳,12.673392529103111,6.71074149377426
7274,상큼,12.021530841885243,6.584492490169079
13874,탄산수,11.453454661719267,7.277639670729024
10720,음료수,11.151760451013097,6.742915850802117
1743,깨다,10.886735468612605,6.506240293269331
8007,순하다,10.801393474329572,6.527980279905736
1907,꿀맛,10.346414465398707,7.354972874132194
8430,식당,10.280622772458596,7.375278140292941
7416,서다,10.026309621456138,6.651825610237666
10719,음료,10.021171337979716,6.870625375634031
4399,마싯다,9.337215553446695,7.773080375655535
2945,담,9.14142833598848,6.603272384820675
14262,판매,9.10024068876069,6.737481054816159
3168,덕분,8.992048882623244,6.8163952215731705
6659,비교,8.82776495681141,7.038805903671728
11212,입,8.796758477254274,6.427687528756948
7124,살,8.608934116157267,7.272999291172522
4783,매다,8.550902752818317,8.073566720353304
1108,굉장하다,8.49667469818551,6.724021901442155
1497,금방,8.454520923668051,6.864452516526949
8770,쓸다,8.21381204042758,7.110943431838151
7795,손님,8.092389224956097,6.934544893347318
9027,안주,8.060658638148674,6.547958746836623
5736,반주,7.961068874321397,7.250114997338934
9657,여러,7.848404234115907,7.530283886439932
1922,꿀향,7.837270490133845,8.489394615497016
3664,듭니,7.748252559939825,6.941167434107811
15242,혼술,7.74620849145793,7.263782636067598
2651,늘다,7.652816918509006,6.185248241936017
13580,캠핑,7.5083173771145155,7.091449637157149
776,고급스럽다,7.359526951389847,5.646121744453065
2248,냄새,7.345750115036774,6.751123831219946
10060,완벽하다,7.200070562932031,6.924692596904306
7552,설중매,7.187765504893036,9.875688976616905
