date,star,text
2022-11-26,5,가성비 탁월합니다 차게해서 먹으니 더 좋습니다
2022-11-23,5,매번시켜먹고있습니다 맛있어요
2022-11-05,5,전체적으로 다 만족스럽습니다 캠핑에 가져가서 지인들과 마셨는데 맛도 좋고 뒷날 숙취도 없이 깔끔 했습니다
2022-11-11,5,너무 맛있읍니다 최고의 전통소주
2022-11-15,5,항상 잘 마시고 있는 제품입니다
2022-11-07,4,재구매했네요먹어보고 한달후기남길께요
2022-11-09,5,맛있었어요 재구매할게요
2022-10-20,5,하도 유명하다고 해서 주문했습니다 오늘 저녁 함께 곁들일 안주 찾으라 행복하네요
2022-10-21,5,배송 빨라 좋고 포장상태 만족합니다물론 술 맛도 넘 좋아 자주 주문해서 먹고 있네요
2022-11-10,5,친정 제사에 친척들한테 아가 낳고 첫인사라 사갖고 갔어요 젊은사람들은 오히려 독하다고 하는데 오른들은 잘드시네요 ㄷ ㄷ ㄷ 으른의 맛이였습니다
2022-11-04,5,역쉬 이제 아스파탐 들어간 마트 소주는 못먹겠어요
2022-11-13,5,추천받아서 구매했습니다 정말 맛있게 마셨어요
2022-11-21,5,술맛이 너무 좋아요 목넙김도
2022-11-14,5,박재서명인 안동소주 역시나 좋습니다 포장도 꼼꼼하게 잘 되있어서 파손걱정 없네요 굿
2022-10-24,5,포장완벽맛도 완벽다음엔 35도 도전 하겠습니다
2022-11-18,5,배송이 빠르고 맛이 좋아요
2022-11-10,5,명불허전 진짜 소주입니다 박재서 명인님 감사합니다
2022-11-08,5,역시 뒤끝이 없어서 좋아요 주말에 손님 모셔서 6병 한번에 끝냈네요
2022-10-29,5,선후배에게 대접하기 좋았습니다
2022-11-17,5,좋아요 맛있어요 굿
2022-10-23,5,배송이 안전하게 잘 됐어요
2022-10-29,5,좋아요너무너무 계속 주문하는중입니다번창하세여
2022-11-09,5,45도 먹어보고 22도도 기대되서 시켜봄
2022-10-15,5,같이 드셔보신 분들은 다 감탄합니다
2022-10-12,5,맛있어서 시켜먹어요 좋아요
2022-10-24,5,맛있게 먹어요 향이 좋습니다
2022-10-27,5,포장 꼼꼼하게 왔고 좋은술 알게되어 좋네요
2022-10-22,5,늘 맛있게 먹고 있습니다한번 맛보면 기존 화학소주는 못마셔요
2022-10-27,5,인생 처음으로 맛있다고 느낀 술입니다
2022-10-23,5,배송이 빨라서 좋았어요
2022-10-16,5,같은 도수 다른것도 괜찮으나저는 이 제품이 특이한 향이 제한테는 다시 찾았습니다
2022-10-16,5,항상 주문하지만 술 이 맛있어요
2022-10-03,5,어느 증류주 보다 목넘김이 뛰어나네요 가격도 최고입니다 쟁여 놓고 마셔야 겠어요
2022-09-27,5,맛있어서 재구매합니다
2022-10-20,5,원래 부드러운데 왤케 쓰죠ㅠㅠ
