,단어,tf-idf,idf
6291,복숭아,12.318025787986844,5.555703982882008
10686,은은하다,4.493494852589956,6.169768056648118
13540,칵테일,1.1894448475911976,7.929778827561592
9908,오만,1.0,11.261983337736796
5537,미치다,1.0,8.159641329124547
797,고량주,0.9580611748773251,8.08392950738885
13901,태깔,0.9569320797137247,11.955130518296741
6828,빵빵,0.9547302858828469,9.390181160835205
7622,세다,0.9476854219371208,6.944495224200486
15359,확연,0.9452115805881462,10.856518229628632
12912,찡하다,0.9328244455587172,11.955130518296741
12528,지네,0.9305389942723264,8.659293652292412
14404,평소,0.9273222758201859,6.563778285781516
3339,독주,0.914918421294429,8.756457400746061
11538,장식,0.9061125645191785,8.677985785304564
4092,려고,0.902462521313702,7.59842169160715
11445,잘살다,0.900686493501475,8.887077583163125
15256,홀랑,0.8932496808249054,11.038839786422587
11766,전통,0.8790689928868893,7.354972874132194
13054,챙기다,0.8683197877263931,7.773080375655535
11312,자리,0.8673854588258229,7.472127966282858
3343,독특하다,0.8665812733343176,7.444271011779891
6358,봉숭아,0.8628171250344795,11.261983337736796
10724,음미,0.8520190222495126,8.622926008121539
15264,홀짝,0.8433034128836483,7.3059434468918765
11439,잘못,0.8391791994427713,7.804090612398095
10427,움,0.8238190626859153,8.20562644236637
5099,모름,0.8038581557977129,10.451053121520468
200,갈다,0.7773547821387027,6.889375924979406
11954,제법,0.7623821956185639,9.429401873988486
3344,독해,0.7543415305097169,8.716452066132362
15050,향가,0.745628870036977,11.549665410188577
10802,이강주,0.7434137187996808,9.352440832852357
10891,이사,0.7400892720106911,10.08332834139515
6214,보드카,0.7364321267727094,8.69703398027526
6626,브드럽,0.7362251388979392,10.163371049068687
14043,통술,0.727394121789943,8.291568872167096
13325,추억,0.7253883275008982,8.93470563215238
11701,적절하다,0.7236887528499971,8.622926008121539
14172,특히,0.7202568626781141,6.978396775876167
14270,팔고,0.7182054184197292,10.250382426058316
4500,만발,0.7138191628130357,11.549665410188577
9278,양주,0.7118609190843317,7.579373496636455
