,단어,tf-idf,idf
1233,꿀,136.5910782676066,6.124436619968914
1852,단맛,93.33908459832169,5.030649431132561
1241,꿀맛,54.7958135682223,6.843179347717823
1913,달콤하다,43.37947447225943,5.732296966457899
5128,순하다,32.64414488960615,6.128053260439103
1253,꿀향,30.853083022765567,7.816628493431927
6827,은은하다,27.385233448296315,7.248644455825987
3865,벌꿀,22.918459327162687,8.010784507872884
8150,진하다,21.59479353181453,5.729860911660018
9256,편이,13.906705809868315,6.835799240420201
7189,입,13.83323082061686,6.191626064456715
