,단어,tf-idf,idf
4798,매실,89.30910409765976,6.349328452000744
10686,은은하다,86.93586995186146,6.169768056648118
4068,레몬,56.22275497391667,7.579373496636455
3134,더락,52.8531606450304,7.335071719814899
4799,매실주,38.03868672707189,6.6719267895587535
8226,스트레이트,30.834479155466624,7.947797333064271
13874,탄산수,25.069019691851224,7.277639670729024
10060,완벽하다,23.435050970991572,6.924692596904306
1713,깔다,22.109876420565595,6.978396775876167
15242,혼술,19.27187961576176,7.263782636067598
2651,늘다,18.210204456807233,6.185248241936017
1743,깨다,17.869242355135125,6.506240293269331
14151,특유,17.259623781723775,6.687272359233414
13540,칵테일,17.023966333761383,7.929778827561592
12628,진,16.532063822177857,6.985317218720741
9992,온라인,16.453002883902556,7.013488095687437
12265,주류,16.099175477471427,7.4333419412477015
3664,듭니,16.054199439478534,6.941167434107811
947,곳,15.385096189384361,6.71074149377426
1963,끝맛,14.860497331138722,7.027876833139537
1108,굉장하다,14.751059835981438,6.724021901442155
9027,안주,14.74676106510376,6.547958746836623
4948,먹음,14.647759000719594,7.506614142354027
13314,추가,14.542715695937966,6.873726153312279
13580,캠핑,14.503672279676838,7.091449637157149
8285,습,14.494695860659842,7.167638775514695
776,고급스럽다,14.212820227808878,5.646121744453065
12690,진하다,14.110803987453398,6.018914445419238
7124,살,14.032472187861488,7.272999291172522
12781,짱,13.897133401444492,7.006370627918574
8430,식당,13.672181077259188,7.375278140292941
11212,입,13.639012394491973,6.427687528756948
1006,과일,13.579291400087609,7.031506601190116
2840,단맛,13.494123395595084,5.515780147196643
15507,훌륭하다,13.395943364171742,6.992285888036834
