,단어,tf-idf,idf
776,고급스럽다,400.90437750235407,5.646121744453065
3664,듭니,60.27496219440006,6.941167434107811
7258,상자,60.116860187470934,7.009923029522941
6516,분도,56.04445631102628,7.34996033230865
2023,나무,53.1278267704418,7.611325096443058
15205,호리,52.543747957194256,7.79624743493707
1108,굉장하다,50.48667871958547,6.724021901442155
5385,물건,48.98866227961703,7.130824802391979
9278,양주,43.14412738872634,7.579373496636455
2651,늘다,43.090642656294435,6.185248241936017
5111,모양,42.957346805433424,7.869154205745158
8041,술병,41.665274052669155,7.651065425092572
4983,멋지다,40.354853965539,7.9661464717324675
13644,케이스,39.91661887375003,7.9661464717324675
1743,깨다,37.275419780095376,6.506240293269331
15507,훌륭하다,36.6402304058187,6.992285888036834
12623,직접,36.219923018351615,6.773346968004657
2161,남자친구,35.75123049707556,7.706635276247383
7795,손님,35.6952489086319,6.934544893347318
2819,다행,34.46789956362613,7.33015770501247
947,곳,33.7805103774888,6.71074149377426
8236,스티로폼,33.01726237352922,7.268380345316228
2945,담,32.66456263006822,6.603272384820675
5497,미리,32.1700270235235,7.04247563256069
5915,백도,32.13790904840917,8.063310220186114
14735,하회탈,31.742054930356925,8.44358507946572
9365,어버이날,31.26456824920494,7.750437898905775
10282,용다,30.850642092405078,7.79624743493707
7544,설선물,30.446934761033145,8.19393040260318
3602,드릴,30.229254747415343,8.003886799715314
9158,애,30.006078017386653,6.992285888036834
13748,퀄리티,29.397025006047432,7.894687507750322
8330,시댁,29.289434135613877,7.852487153259946
14994,햇,28.58990110573082,7.184445893831077
1169,구성,27.737959005110884,8.587834688310267
6251,보이,27.735250739076427,8.170940884378481
6447,부분,27.43549726351482,7.2411059273965686
8285,습,27.346841474896515,7.167638775514695
10060,완벽하다,26.946554949331848,6.924692596904306
7416,서다,26.79369345669503,6.651825610237666
4981,멋있다,26.373091593667986,8.489394615497016
8861,아부지,25.592961804365174,7.66467107714835
4092,려고,25.56645212125821,7.59842169160715
